Year,Bike,Bus_tram_metro,Other,Car_driver,Car_passenger,Train,Walking
2018,8.48234754699679,2.980284273269142,8.069692801467218,49.88537368179733,17.744154057771663,10.45392022008253,2.3842274186153136
2019,8.12785388127854,2.9680365296803655,8.173515981735159,49.5433789954338,17.808219178082194,11.004566210045663,2.3744292237442925
2020,10.204081632653061,1.9091507570770243,7.965766951942067,52.2712310730744,16.984858459512836,6.319947333772219,4.3449637919684
2021,9.554896142433238,2.077151335311573,8.724035608308608,50.80118694362019,17.92284866468843,6.053412462908012,4.8664688427299705
2022,9.839572192513367,2.6737967914438503,8.02139037433155,49.67914438502674,17.486631016042782,8.449197860962567,3.8502673796791442
