station,distance,services_per_day,n_of_disruptions
DTCH,144,0,728
DTCP,74,0,393
DV,161,31.612903225806452,711
DVC,165,0,777
DVD,133,0,482
DVN,125,0,710
DVNK,96,0,512
DWE,301,0,753
DZ,333,0,834
DZW,332,0,834
EC,134,0,434
ED,133,0,708
EDC,135,0,730
EDN,176,0,438
EEM,340,0,833
EGH,170,0,453
EGHM,171,0,453
EHS,68,0,455
EHV,69,0,323
EKZ,200,0,536
EML,146,0,725
EMN,260,0,879
EMNZ,256,0,878
ES,198,0,778
ESE,204,0,807
ESK,194,0,778
EST,105,0,451
FN,301,0,753
FWD,298,0,753
GBG,233,0,864
GBR,207,0,807
GD,85,0,393
GDG,88,0,478
GDM,76,0,409
GDR,151,0,745
GERP,293,0,789
GK,314,0,804
GLN,150,0,436
GN,295,0,789
GND,55,0,443
GNN,299,0,804
GO,175,0,718
GP,75,0,385
GR,64,0,453
GS,63,0,36
GV,83,0,494
GVC,84,0,509
GVM,88,0,509
GVMW,82,0,494
GW,271,0,793
GZ,21,1.0,323
HAD,124,0,519
HB,161,0,467
HBZM,52,0,443
HD,150,0,725
HDB,227,0,851
HDE,171,0,722
HDG,294,0,753
HDR,205,0,733
HDRZ,204,0,733
HFD,123,0,509
HGL,190,0,759
HGLG,188,0,759
HGLO,192,0,778
HGV,237,0,736
HGZ,306,0,812
HIL,117,0,519
HK,144,0,634
HKS,192,0,520
HLG,310,0,754
HLGH,311,0,758
HLM,128,0,559
HLMS,129,0,596
HLO,158,0,638
HM,82,0,385
HMBH,83,0,389
HMBV,79,0,385
HMH,81,0,385
HMN,107,0,455
HN,182,0,464
HNK,183,0,520
HNO,201,0,736
HNP,326,0,756
HON,180,0,777
HOR,114,0,482
HR,255,0,736
HRL,165,0,436
HRLW,167,0,453
HRN,289,0,789
HRT,109,0,417
[HRY,inf,0,0
HT,54,37.645161290322584,336
HTN,94,0,505
HTNC,93,0,505
HTO,55,0.03225806451612903,409
HVL,129,0,722
HVS,120,0,482
HVSM,121,0,483
HVSP,119,0,482
HWD,170,0,714
HWZB,136,0,596
HZE,80,0,391
IJT,309,0,754
KBD,45,0,36
KBK,154,0,711
KLP,134,0,609
KMA,152,0,635
KMR,173,0,453
KMW,331,0,761
KPN,204,0,736
KPNZ,204,0,736
KRD,173,0,464
KRG,52,0,36
KTR,100,0,452
KW,303,0,810
KZ,151,0,467
LAA,85,0,509
LC,162,0,711
LDL,100,0,519
LDM,76,0,473
LEDN,99,0,509
LEER,364,0,828
LG,168,0,453
LLS,175,0,626
LLZM,98,0,478
LP,321,0,816
LTN,141,0,731
LTV,180,0,713
LUT,150,0,436
LW,284,0,736
LWC,287,0,753
MAS,109,0,482
MDB,82,0,36
MES,173,0,438
MG,294,0,753
MMLH,107,0,451
MP,217,0,736
MRB,219,0,848
MRN,120,0,609
MT,167,0,436
MTH,304,0,812
MTN,170,0,438
MTR,168,0,438
MZ,90,0,396
[NEA,inf,0,0
NDB,126,0,483
NH,158,0,467
NKK,134,0,722
NM,97,36.45161290322581,430
NMD,92,0.03225806451612903,433
NMGO,94,0.03225806451612903,434
NMH,100,0,451
NML,98,0,451
NS,162,0,722
NSCH,339,0,819
NVD,203,0,784
NVP,118,0,519
NWK,76,0,451
O,73,36.45161290322581,409
OBD,176,0,724
ODB,20,0,5
ODZ,201,0,778
OMN,212,0,743
OP,104,0,455
OST,171,31.612903225806452,777
OT,40,0,336
OTB,120,0,708
OVN,130,0,596
OW,72,0.03225806451612903,412
PMO,164,0,465
PMR,163,0,464
PMW,162,0,467
PT,141,0,725
RAI,136,0,485
RAT,207,0,736
RB,42,0,36
RD,333,0,820
RH,126,0.7096774193548387,711
RHN,143,0,612
RL,167,0,713
RLB,54,0,539
RM,121,0,385
RS,61,0.03225806451612903,412
RSD,13,37.58064516129032,0
RSN,187,0,777
RSW,80,0,494
RTA,71,0,393
RTB,60,0,440
RTD,61,0,323
RTN,66,0,393
RTST,56,0,545
RTZ,57,0,545
RV,132,0,434
RVS,81,0.03225806451612903,430
SBK,153,0,466
SD,122,0,506
SDA,322,0,810
SDM,65,0,393
SDT,51,0,442
SDTB,48,0,442
SGL,177,0,452
SGN,184,0,724
SHL,128,0,393
SK,306,0,753
SKND,305,0,753
SM,126,0,434
SN,155,0,467
SOG,175,0,453
SPTN,135,0,614
