station,distance,services_per_day,n_of_disruptions
ST,83,0,197
STD,204,0,605
STM,279,0,507
STV,297,0,452
STZ,82,0,197
SWD,268,0,495
SWK,193,0,477
TB,90,0.03225806451612903,494
TBG,158,0,467
TBR,85,0,513
TBU,89,0,515
TG,184,0,641
TL,100,0,365
TPSW,98,0,365
TWL,138,0,448
UHM,292,0,511
UHZ,289,0,511
UST,284,0,510
UT,64,0,100
UTG,67,0,140
UTLN,68,0,173
UTLR,61,0,123
UTM,72,0,173
UTO,67,0,173
UTT,59,0,118
UTVR,65,0,173
UTZL,66,0,173
VB,7,0,44
VD,158,0,448
VDL,227,0,624
VDM,284,0,508
VEM,142,0,450
VG,114,0,438
VH,27,0,25
VHP,191,0,437
VK,236,0,624
VL,179,0,640
VLB,173,0,493
VNDC,99,0,207
VNDW,98,0,207
VP,128,0,433
VRY,180,0,494
VS,152,0,209
VSS,151,0,209
VST,14,0,18
VSV,165,0,467
VTN,57,0,109
VZ,188,0,549
WAD,40,0,100
WADN,41,0,100
WADT,39,0,100
WC,144,0,462
WD,48,0,108
WDN,177,0,486
WF,114,0,195
WFM,281,0,510
WH,160,0,489
WK,284,0,447
WL,147,0,450
WM,74,0,166
WP,72,0,180
WR,311,0,519
WS,289,0,510
WSM,273,0,496
WT,155,0,556
WTV,127,0,432
WV,206,0,427
WW,186,0,486
WWW,187,0,486
WZ,142,0,426
YPB,11,0,47
ZA,122,0,368
ZB,276,0,504
ZBM,97,0,365
ZD,69,0,115
ZDK,72,0,118
ZH,269,0,495
ZL,151,0,413
ZLSH,156,0,427
ZLW,54,0,288
ZP,146,0,448
ZTM,16,0,44
ZTMO,17,0,47
ZV,136,0,430
ZVB,62,0,293
ZVT,56,0,103
ZWD,37,57.354838709677416,285
ZZS,72,0,118
