station,distance,services_per_day,n_of_disruptions
SM,156,0,693
SN,193,0,536
SOG,213,0,522
SPTN,77,0,560
SPTZ,75,0,560
SRN,177,0,532
SSH,82,0,502
ST,20,0,260
STD,184,0,503
STM,188,0,100
STV,206,0,45
STZ,21,0,250
SWD,177,0,88
SWK,102,0,70
TB,97,0,392
TBG,93,0,580
TBR,102,0,405
TBU,98,0,405
TG,143,0,660
TL,65,0,443
TPSW,63,0,443
TWL,59,0,281
UHM,201,0,104
UHZ,198,0,104
UST,193,0,103
UT,27,35.516129032258064,246
UTG,74,0,564
UTLN,31,0,319
UTLR,30,0,319
UTM,35,0,319
UTO,24,35.483870967741936,270
UTT,32,0,319
UTVR,28,0,319
UTZL,29,0,319
VB,84,0,404
VD,79,0,281
VDL,207,0,522
VDM,193,0,101
VEM,63,0,283
VG,79,0,392
VH,85,0,354
VHP,100,0,30
VK,216,0,522
VL,138,0,659
VLB,108,0,606
VNDC,62,0,353
VNDW,61,0,353
VP,63,0,546
VRY,115,0,607
VS,215,0,632
VSS,214,0,632
VST,82,0,439
VSV,100,0,580
VTN,34,0,324
VZ,107,0,31
WAD,67,0,404
WADN,68,0,404
WADT,66,0,404
WC,85,0,543
WD,43,0,246
WDN,98,0,319
WF,49,0,286
WFM,190,0,103
WH,74,0,20
WK,193,0,40
WL,82,0,563
WM,67,0,529
WP,37,31.419354838709676,258
WR,220,0,112
WS,198,0,103
WSM,182,0,89
WT,135,0,454
WTV,62,0,545
WV,115,0,20
WW,112,0,295
WWW,111,0,295
WZ,51,36.67741935483871,19
YPB,80,0,404
ZA,79,0,557
ZB,185,0,97
ZBM,62,0,443
ZD,61,0,526
ZDK,64,0,529
ZH,178,0,88
ZL,60,36.67741935483871,6
ZLSH,65,0,20
ZLW,117,0,594
ZP,67,0,281
ZTM,75,0,404
ZTMO,74,0,404
ZV,71,0,543
ZVB,125,0,599
ZVT,78,0,543
ZWD,101,0,588
ZZS,64,0,529
