station,distance,services_per_day,n_of_disruptions
SPTZ,59,0,216
SRN,190,0,371
SSH,33,0,121
ST,59,0,182
STD,197,0,342
STM,255,0,492
STV,273,0,437
STZ,58,0,182
SWD,244,0,480
SWK,169,0,462
TB,103,0,478
TBG,134,0,452
TBR,98,0,497
TBU,102,0,499
TG,177,0,378
TL,78,0,282
TPSW,76,0,282
TWL,114,0,433
UHM,268,0,496
UHZ,265,0,496
UST,260,0,495
UT,40,0,85
UTG,73,0,236
UTLN,44,0,158
UTLR,37,0,108
UTM,48,0,158
UTO,43,0,158
UTT,35,0,103
UTVR,41,0,158
UTZL,42,0,158
VB,33,0,85
VD,134,0,433
VDL,220,0,361
VDM,260,0,493
VEM,118,0,435
VG,92,0,231
VH,33,0,121
VHP,167,0,422
VK,229,0,361
VL,172,0,377
VLB,149,0,478
VNDC,75,0,192
VNDW,74,0,192
VP,104,0,418
VRY,156,0,479
VS,165,0,193
VSS,164,0,193
VST,30,0,206
VSV,141,0,452
VTN,33,0,94
VZ,164,0,534
WADN,1,56.58064516129032,0
WADT,1,56.58064516129032,0
WC,122,0,255
WD,24,0,93
WDN,153,0,471
WF,90,0,180
WFM,257,0,495
WH,136,0,474
WK,260,0,432
WL,123,0,435
WM,80,0,262
WP,73,0,170
WR,287,0,504
WS,265,0,495
WSM,249,0,481
WT,148,0,293
WTV,103,0,417
WV,182,0,412
WW,162,0,471
WWW,163,0,471
WZ,118,0,411
YPB,29,0,85
ZA,100,0,285
ZB,252,0,489
ZBM,75,0,282
ZD,75,0,192
ZDK,78,0,195
ZH,245,0,480
ZL,127,0,398
ZLSH,132,0,412
ZLW,67,0,272
ZP,122,0,433
ZTM,24,0,85
ZTMO,23,0,85
ZV,112,0,415
ZVB,75,0,277
ZVT,62,0,199
ZWD,50,0,269
ZZS,78,0,195
