station,distance,services_per_day,n_of_disruptions
SN,196,0,304
SOG,216,0,290
SPTN,37,0,327
SPTZ,35,0,327
SRN,180,0,300
SSH,39,0,192
ST,39,0,32
STD,187,0,271
STM,237,0,253
STV,255,0,187
STZ,40,0,32
SWD,226,0,241
SWK,151,0,223
TB,100,0,160
TBG,124,0,381
TBR,105,0,173
TBU,101,0,173
TG,167,0,307
TL,68,0,211
TPSW,66,0,211
TWL,96,0,293
UHM,250,0,257
UHZ,247,0,257
UST,242,0,256
UT,30,10.225806451612904,14
UTG,34,43.41935483870968,331
UTLN,34,0,87
UTLR,33,0,87
UTM,38,0,87
UTO,33,0,87
UTT,35,0,87
UTVR,31,6.580645161290323,87
UTZL,28,10.225806451612904,17
VB,65,0,93
VD,116,0,293
VDL,210,0,290
VDM,242,0,254
VEM,100,0,295
VG,82,0,160
VH,51,0,352
VHP,149,0,183
VK,219,0,290
VL,162,0,306
VLB,139,0,407
VNDC,65,1.5483870967741935,121
VNDW,64,1.5483870967741935,121
VP,94,0,347
VRY,146,0,408
VS,218,0,172
VSS,217,0,172
VST,52,0,159
VSV,131,0,381
VTN,37,0,92
VZ,146,0,394
WAD,70,0,172
WADN,71,0,172
WADT,69,0,172
WC,112,0,184
WD,46,36.483870967741936,87
WDN,135,0,331
WF,80,0,109
WFM,239,0,256
WH,118,0,334
WK,242,0,182
WL,113,0,364
WM,27,43.41935483870968,296
WP,12,0,26
WR,269,0,265
WS,247,0,256
WSM,231,0,242
WT,138,0,222
WTV,93,0,346
WV,164,0,162
WW,149,0,307
WWW,148,0,307
WZ,100,0,271
YPB,69,0,96
ZA,90,0,214
ZB,234,0,250
ZBM,65,0,211
ZD,21,43.41935483870968,293
ZDK,24,0,296
ZH,227,0,241
ZL,109,0,159
ZLSH,114,0,173
ZLW,120,0,251
ZP,104,0,293
ZTM,74,0,93
ZTMO,75,0,96
ZV,102,0,344
ZVB,128,0,256
ZVT,38,0,310
ZWD,103,0,248
ZZS,24,43.41935483870968,296
