station,distance,services_per_day,n_of_disruptions
VSV,235,0,192
VTN,216,0,401
VZ,169,0,94
WAD,249,0,481
WADN,250,0,481
WADT,248,0,481
WC,226,0,419
WD,225,0,323
WDN,162,0,95
WF,206,0,419
WFM,8,33.96774193548387,14
WH,136,0,83
WK,108,0,59
WL,221,0,191
WM,249,0,507
WP,219,0,335
WR,74,0,55
WS,52,0,46
WT,317,0,531
WTV,201,0,168
WV,110,0,33
WW,214,0,173
WWW,213,0,173
WZ,131,0,83
YPB,262,0,481
ZA,220,0,433
ZB,39,0,40
ZBM,244,0,520
ZD,243,0,498
ZDK,246,0,501
ZH,28,0,16
ZL,122,0,69
ZLSH,127,0,83
ZLW,299,0,671
ZP,169,0,159
ZTM,257,0,481
ZTMO,256,0,481
ZV,210,0,171
ZVB,307,0,676
ZVT,260,0,515
ZWD,283,0,665
ZZS,246,0,501
