station,distance,services_per_day,n_of_disruptions
AC,134,0,403
AH,52,35.58064516129032,37
AHP,51,35.58064516129032,40
AHPR,53,0,42
AHZ,60,0,294
AKL,129,0,355
AKM,181,0,154
ALM,150,0,587
ALMB,156,0,718
ALMM,149,0,586
ALMO,158,0,718
ALMP,152,0,718
AMF,103,0,334
AMFS,106,0,574
AML,112,0,80
AMPO,147,0,586
AMR,187,0,860
AMRI,114,0,150
AMRN,188,0,935
ANA,217,0,946
APD,75,0,14
APDM,74,0,15
APDO,78,0,49
APG,244,0,184
APN,145,0,377
ARN,246,0,781
ASA,143,0,367
ASB,139,0,367
ASD,148,0,575
ASDL,155,0,854
ASDM,144,0,593
ASDZ,145,0,370
ASHD,140,0,381
ASN,182,0,104
ASS,152,0,833
ASSP,143,0,593
AVAT,109,0,580
BD,157,0,422
BDE,196,0,496
BDG,137,0,368
BDM,225,0,173
BDPB,162,0,745
BET,136,0,452
BF,229,0,173
BGN,194,0,750
BHDV,140,0,375
BHV,115,0,578
BK,189,0,496
BKF,206,0,918
BKG,205,0,914
BKL,122,0,370
BL,166,0,109
BLL,170,0,870
BMN,64,0,14
BMR,96,0,329
BN,107,0,81
BNC,84,0,317
BNK,102,0,348
BNN,87,0,333
BNZ,82,0,317
BP,223,0,121
BR,131,0,358
BRD,166,0,505
BRN,112,0,574
BSD,115,0,354
BSK,151,0,458
BSKS,152,0,481
BSMZ,124,0,575
BTL,126,0,409
BV,177,0,893
BZL,226,0,781
CAS,175,0,857
CK,86,0,326
CL,116,0,354
CO,152,0,167
CPS,155,0,452
CVM,206,0,513
DA,123,0,150
DB,98,0,316
DDN,97,0,29
DDR,157,0,388
DDRS,154,0,386
DDZD,158,0,505
DEI,203,0,121
DID,33,35.58064516129032,17
DL,116,0,104
DLD,112,0,574
DLN,156,0,181
DMN,141,0,592
DMNZ,141,0,592
DN,159,0,410
DR,66,0,46
DRH,175,0,889
DRON,136,0,104
DRP,210,0,135
DT,179,0,467
DTC,22,35.58064516129032,0
DTCH,24,35.58064516129032,17
DTCP,179,0,522
DV,73,0,14
DVC,77,0,80
DVD,141,0,367
DVN,43,35.58064516129032,37
DVNK,163,0,475
DWE,216,0,121
DZ,248,0,202
DZW,247,0,202
EC,169,0,493
ED,69,0,294
EDC,71,0,316
EDN,211,0,497
EEM,255,0,201
EGH,205,0,512
EGHM,206,0,512
EHS,145,0,528
EHV,146,0,409
EKZ,209,0,926
EML,126,0,577
