station,distance,services_per_day,n_of_disruptions
ZH,16,0,15
ZL,110,0,68
ZLSH,115,0,82
ZLW,287,0,670
ZP,157,0,158
ZTM,245,0,480
ZTMO,244,0,480
ZV,198,0,170
ZVB,295,0,675
ZVT,248,0,514
ZWD,271,0,664
ZZS,234,0,500
