station,distance,services_per_day,n_of_disruptions
ED,86,0,538
EDC,84,0,537
EDN,233,0,540
EEM,269,0,532
EGH,227,0,555
EGHM,228,0,555
EHS,125,0,544
EHV,126,0,425
EKZ,60,0.6774193548387096,93
EML,75,0,523
EMN,193,0,470
EMNZ,189,0,469
ES,166,0,622
ESE,172,0,651
ESK,162,0,622
EST,114,0,817
ETN,140,0,443
FN,230,0,441
FWD,227,0,441
GBG,166,0,455
GBR,175,0,651
GD,74,0,171
GDG,75,0,352
GDM,72,0,433
GDR,138,0,854
GERP,222,0,488
GK,243,0,503
GLN,207,0,538
GN,224,0,488
GND,107,0,497
GNN,228,0,503
GO,143,0,562
GP,132,0,487
GR,98,0,495
GS,187,0,156
GV,57,0,60
GVC,56,38.12903225806452,50
GVM,52,38.12903225806452,145
GVMW,58,0,75
GW,200,0,431
GZ,127,0,440
HAD,22,0,58
HB,218,0,569
HBZM,110,0,240
HD,79,0,523
HDB,160,0,442
HDE,100,0,520
HDG,223,0,441
HDR,80,0,122
HDRZ,79,0,122
HFD,17,80.93548387096774,50
HGL,158,0,603
HGLG,156,0,603
HGLO,160,0,622
HGV,166,0,424
HGZ,235,0,511
HIL,29,0,98
HK,25,0,60
HKS,52,0.6774193548387096,77
HLG,239,0,442
HLGH,240,0,446
HLM,18,0,21
HLMS,17,0,21
HLO,33,0,27
HM,139,0,487
HMBH,140,0,491
HMBV,136,0,487
HMH,138,0,487
HMN,103,0,479
HN,42,26.225806451612904,21
HNK,43,20.516129032258064,77
HNO,130,0,435
HNP,255,0,444
HON,129,0,586
HOR,42,0,280
HR,184,0,424
HRL,222,0,538
HRLW,224,0,555
HRN,218,0,488
HRT,166,0,519
[HRY,inf,0,0
HT,94,0,352
HTN,54,0,352
HTNC,55,0,380
HTO,95,0,425
HVL,58,0,520
HVS,36,17.612903225806452,279
HVSM,35,17.612903225806452,344
HVSP,37,0,280
HWD,45,0,103
HWZB,10,0,21
HZE,137,0,493
IJT,238,0,442
KBD,169,0,156
KBK,104,0,556
KLP,80,0,352
KMA,17,0,34
KMR,230,0,555
KMW,260,0,449
KPN,133,0,435
KPNZ,103,32.70967741935484,425
KRD,230,0,566
KRG,176,0,156
KTR,96,0,476
KW,232,0,509
KZ,11,0,24
LAA,55,38.12903225806452,178
LC,130,0,555
LDL,42,0,60
LDM,86,0,477
LEDN,41,58.29032258064516,50
LEER,293,0,527
LG,225,0,555
LLS,61,35.29032258064516,410
LLZM,71,0,82
LP,250,0,515
LTN,78,0,537
LTV,148,0,557
LUT,207,0,538
LW,213,0,424
LWC,216,0,441
MAS,39,0,293
MDB,206,0,156
MES,230,0,540
MG,223,0,441
MMLH,132,0,838
MP,146,0,435
MRB,152,0,442
MRN,66,0,384
MT,224,0,538
MTH,233,0,511
MTN,227,0,540
MTR,225,0,540
MZ,147,0,498
[NEA,inf,0,0
NDB,30,17.612903225806452,300
NH,215,0,569
NKK,63,0,520
NM,122,0,817
NMD,127,0,838
NMGO,125,0,838
NMH,125,0,838
NML,121,0,831
NS,91,0,520
NSCH,268,0,518
NVD,150,0,435
NVP,22,53.193548387096776,178
NWK,83,0,256
O,113,0,425
OBD,51,0,113
ODB,130,0,242
ODZ,169,0,622
OMN,141,0,442
OP,100,0,479
OST,120,0,586
OT,115,0,468
OTB,99,0,560
OVN,20,0,58
OW,112,0,428
PMO,24,26.225806451612904,22
PMR,23,26.225806451612904,21
PMW,22,26.225806451612904,24
PT,70,0,523
RAI,18,0,319
RAT,136,0,435
RB,166,0,156
RD,262,0,519
RH,113,0,820
RHN,89,0,387
RL,135,0,557
RLB,86,0,129
RM,178,0,487
RS,101,0,428
RSD,137,0,120
RSN,136,0,586
RSW,60,0,75
RTA,88,0,256
RTB,80,0,120
RTD,79,0,50
RTN,84,0,120
RTST,84,0,129
RTZ,83,0,129
RV,189,0,536
RVS,121,0,446
SBK,210,0,568
SD,47,0,294
SDA,251,0,509
SDM,75,0,176
SDT,109,0,239
SDTB,106,0,239
SGL,234,0,554
SGN,59,0,113
SHL,12,80.93548387096774,0
SK,235,0,441
SKND,234,0,441
SM,183,0,536
SN,212,0,569
SOG,232,0,555
SPTN,25,0,76
SPTZ,23,0,76
