station,distance,services_per_day,n_of_disruptions
NVP,171,0,579
NWK,168,0,481
O,117,0,329
OBD,203,0,695
ODB,210,0,764
ODZ,11,54.58064516129032,0
OMN,44,0,74
OP,102,0,322
OST,63,0,136
OT,157,0,466
OTB,78,0,308
OVN,172,0,619
OW,118,0,350
PMO,176,0,604
PMR,175,0,603
PMW,174,0,606
PT,107,0,113
RAI,149,0,327
RAT,41,47.16129032258065,82
RB,232,0,795
RD,203,0,180
RH,64,0,51
RHN,151,0,365
RL,67,0,50
RLB,190,0,560
RM,178,0,458
RS,129,0,350
RSD,203,0,759
RSN,27,8.096774193548388,70
RSW,191,0,496
RTA,173,0,481
RTB,184,0,551
RTD,183,0,481
RTN,178,0,483
RTST,188,0,560
RTZ,187,0,560
RV,167,0,444
RVS,109,0,308
SBK,210,0,539
SD,119,0,337
SDA,192,0,170
SDM,187,0,551
SDT,169,0,399
SDTB,172,0,400
SGL,234,0,525
SGN,211,0,695
SHL,161,15.935483870967742,401
SK,176,0,113
SKND,175,0,113
SM,173,0,458
SN,212,0,540
SOG,232,0,526
SPTN,177,0,637
SPTZ,175,0,637
SRN,196,0,536
SSH,182,0,579
ST,120,0,337
STD,203,0,507
STM,187,0,176
STV,205,0,121
STZ,121,0,327
SWD,176,0,164
SWK,101,0,146
TB,158,0,423
TBG,108,0,97
TBR,163,0,436
TBU,159,0,436
TG,160,0,425
TL,118,0,325
TPSW,120,0,325
TWL,58,5.741935483870968,136
UHM,200,0,180
UHZ,197,0,180
UST,192,0,179
UT,127,17.580645161290324,323
UTG,174,0,641
UTLN,131,0,396
UTLR,130,0,396
UTM,135,0,396
UTO,124,0,347
UTT,132,0,396
UTVR,128,0,396
UTZL,129,0,396
VB,184,0.03225806451612903,481
VD,57,0,48
VDL,226,0,526
VDM,192,0,177
VEM,49,0,48
VG,140,0,423
VH,185,0,431
VHP,27,0,71
VK,235,0,526
VL,155,0,424
VLB,125,0,371
VNDC,143,0,364
VNDW,142,0,364
VP,68,0,54
VRY,132,0,372
VS,278,0,797
VSS,277,0,797
VST,182,0,516
VSV,111,0,81
VTN,134,0,401
VZ,20,0,70
WAD,167,0,481
WADN,168,0,481
WADT,166,0,481
WC,102,0,308
WD,143,0,323
WDN,19,46.0,70
WF,82,0,308
WFM,189,0,179
WH,70,0,146
WK,192,0,116
WL,97,0,80
WM,167,0,606
WP,137,0,335
WR,219,0,188
WS,197,0,179
WSM,181,0,165
WT,196,0,485
WTV,77,0,57
WV,114,0,96
WW,90,0,62
WWW,89,0,62
WZ,68,0,96
YPB,180,0,481
ZA,96,0,322
ZB,184,0,173
ZBM,139,0,368
ZD,161,0,603
ZDK,164,0,606
ZH,177,0,164
ZL,59,47.25806451612903,82
ZLSH,64,0,96
ZLW,194,0,777
ZP,45,32.193548387096776,48
ZTM,175,0,481
ZTMO,174,0,481
ZV,86,0,60
ZVB,202,0,782
ZVT,178,0,620
ZWD,181,0,519
ZZS,164,0,606
