station,distance,services_per_day,n_of_disruptions
TBR,90,0,378
TBU,94,0,380
TG,189,0,506
TL,149,0,230
TPSW,147,0,230
TWL,229,0,813
UHM,391,0,722
UHZ,388,0,722
UST,383,0,721
UT,163,0,311
UTG,194,0,347
UTLN,159,0,311
UTLR,161,0,214
UTM,171,0,384
UTO,166,0,384
UTT,159,0,209
UTVR,162,0,311
UTZL,165,0,384
VB,134,0,251
VD,220,0,747
VDL,232,0,489
VDM,383,0,719
VEM,212,0,747
VG,120,0,415
VH,154,0,232
VHP,276,0,884
VK,241,0,489
VL,184,0,505
VLB,192,0,529
VNDC,196,0,389
VNDW,195,0,389
VP,185,0,747
VRY,199,0,530
VS,25,0,2
VSS,24,0,2
VST,141,0,225
VSV,222,0,781
VTN,157,0,200
VZ,269,0,883
WAD,140,0,191
WADN,141,0,191
WADT,139,0,191
WC,151,0,469
WD,148,0,199
WDN,258,0,820
WF,187,0,744
WFM,380,0,721
WH,241,0,823
WK,383,0,658
WL,204,0,764
WM,201,0,373
WP,196,0,396
WR,410,0,730
WS,388,0,721
WSM,372,0,707
WT,160,0,421
WTV,184,0,746
WV,305,0,638
WW,243,0,800
WWW,244,0,800
WZ,241,0,637
YPB,138,0,254
ZA,171,0,233
ZB,375,0,715
ZBM,130,0,445
ZD,196,0,177
ZDK,199,0,180
ZH,368,0,706
ZL,250,0,624
ZLSH,255,0,638
ZLW,73,0,36
ZP,208,0,747
ZTM,143,0,251
ZTMO,144,0,254
ZV,193,0,744
ZVB,65,0,66
ZVT,183,0,310
ZWD,90,0,153
ZZS,199,0,180
