station,distance,services_per_day,n_of_disruptions
[HT,inf,0,0
[HTN,inf,0,0
[HTNC,inf,0,0
[HTO,inf,0,0
[HVL,inf,0,0
[HVS,inf,0,0
[HVSM,inf,0,0
[HVSP,inf,0,0
[HWD,inf,0,0
[HWZB,inf,0,0
[HZE,inf,0,0
[IJT,inf,0,0
[KBD,inf,0,0
[KBK,inf,0,0
[KLP,inf,0,0
[KMA,inf,0,0
[KMR,inf,0,0
[KMW,inf,0,0
[KPN,inf,0,0
[KPNZ,inf,0,0
[KRD,inf,0,0
[KRG,inf,0,0
[KTR,inf,0,0
[KW,inf,0,0
[KZ,inf,0,0
[LAA,inf,0,0
[LC,inf,0,0
[LDL,inf,0,0
[LDM,inf,0,0
[LEDN,inf,0,0
[LEER,inf,0,0
[LG,inf,0,0
[LLS,inf,0,0
[LLZM,inf,0,0
[LP,inf,0,0
[LTN,inf,0,0
[LTV,inf,0,0
[LUT,inf,0,0
[LW,inf,0,0
[LWC,inf,0,0
[MAS,inf,0,0
[MDB,inf,0,0
[MES,inf,0,0
[MG,inf,0,0
[MMLH,inf,0,0
[MP,inf,0,0
[MRB,inf,0,0
[MRN,inf,0,0
[MT,inf,0,0
[MTH,inf,0,0
[MTN,inf,0,0
[MTR,inf,0,0
[MZ,inf,0,0
[NEA,inf,0,0
[NDB,inf,0,0
[NH,inf,0,0
[NKK,inf,0,0
[NM,inf,0,0
[NMD,inf,0,0
[NMGO,inf,0,0
[NMH,inf,0,0
[NML,inf,0,0
[NS,inf,0,0
[NSCH,inf,0,0
[NVD,inf,0,0
[NVP,inf,0,0
[NWK,inf,0,0
[O,inf,0,0
[OBD,inf,0,0
[ODB,inf,0,0
[ODZ,inf,0,0
[OMN,inf,0,0
[OP,inf,0,0
[OST,inf,0,0
[OT,inf,0,0
[OTB,inf,0,0
[OVN,inf,0,0
[OW,inf,0,0
[PMO,inf,0,0
[PMR,inf,0,0
[PMW,inf,0,0
[PT,inf,0,0
[RAI,inf,0,0
[RAT,inf,0,0
[RB,inf,0,0
[RD,inf,0,0
[RH,inf,0,0
[RHN,inf,0,0
[RL,inf,0,0
[RLB,inf,0,0
[RM,inf,0,0
[RS,inf,0,0
[RSD,inf,0,0
[RSN,inf,0,0
[RSW,inf,0,0
[RTA,inf,0,0
[RTB,inf,0,0
[RTD,inf,0,0
[RTN,inf,0,0
[RTST,inf,0,0
[RTZ,inf,0,0
[RV,inf,0,0
[RVS,inf,0,0
[SBK,inf,0,0
[SD,inf,0,0
[SDA,inf,0,0
[SDM,inf,0,0
[SDT,inf,0,0
[SDTB,inf,0,0
[SGL,inf,0,0
[SGN,inf,0,0
[SHL,inf,0,0
[SK,inf,0,0
[SKND,inf,0,0
[SM,inf,0,0
[SN,inf,0,0
[SOG,inf,0,0
[SPTN,inf,0,0
[SPTZ,inf,0,0
[SRN,inf,0,0
[SSH,inf,0,0
[ST,inf,0,0
[STD,inf,0,0
[STM,inf,0,0
[STV,inf,0,0
[STZ,inf,0,0
[SWD,inf,0,0
[SWK,inf,0,0
[TB,inf,0,0
[TBG,inf,0,0
[TBR,inf,0,0
[TBU,inf,0,0
[TG,inf,0,0
[TL,inf,0,0
[TPSW,inf,0,0
[TWL,inf,0,0
[UHM,inf,0,0
[UHZ,inf,0,0
[UST,inf,0,0
[UT,inf,0,0
[UTG,inf,0,0
[UTLN,inf,0,0
[UTLR,inf,0,0
[UTM,inf,0,0
[UTO,inf,0,0
[UTT,inf,0,0
[UTVR,inf,0,0
[UTZL,inf,0,0
[VB,inf,0,0
[VD,inf,0,0
[VDL,inf,0,0
[VDM,inf,0,0
[VEM,inf,0,0
[VG,inf,0,0
[VH,inf,0,0
[VHP,inf,0,0
[VK,inf,0,0
[VL,inf,0,0
[VLB,inf,0,0
[VNDC,inf,0,0
[VNDW,inf,0,0
[VP,inf,0,0
[VRY,inf,0,0
[VS,inf,0,0
[VSS,inf,0,0
[VST,inf,0,0
[VSV,inf,0,0
[VTN,inf,0,0
[VZ,inf,0,0
[WAD,inf,0,0
[WADN,inf,0,0
[WADT,inf,0,0
[WC,inf,0,0
[WD,inf,0,0
[WDN,inf,0,0
[WF,inf,0,0
[WFM,inf,0,0
[WH,inf,0,0
[WK,inf,0,0
[WL,inf,0,0
[WM,inf,0,0
[WP,inf,0,0
[WR,inf,0,0
[WS,inf,0,0
[WSM,inf,0,0
[WT,inf,0,0
[WTV,inf,0,0
[WV,inf,0,0
[WW,inf,0,0
[WWW,inf,0,0
[WZ,inf,0,0
[YPB,inf,0,0
[ZA,inf,0,0
[ZB,inf,0,0
[ZBM,inf,0,0
[ZD,inf,0,0
[ZDK,inf,0,0
[ZH,inf,0,0
[ZL,inf,0,0
[ZLSH,inf,0,0
[ZLW,inf,0,0
[ZP,inf,0,0
[ZTM,inf,0,0
[ZTMO,inf,0,0
[ZV,inf,0,0
[ZVB,inf,0,0
[ZVT,inf,0,0
[ZWD,inf,0,0
[ZZS,inf,0,0
