station,distance,services_per_day,n_of_disruptions
SPTZ,132,0,614
SRN,118,0,155
SSH,106,0,519
ST,100,0,185
STD,125,0,126
STM,296,0,495
STV,314,0,440
STZ,99,0,185
SWD,285,0,483
SWK,210,0,465
TB,11,29.870967741935484,2
TBG,131,0,424
TBR,6,29.870967741935484,0
TBU,10,29.870967741935484,2
TG,105,0,162
TL,67,0,131
TPSW,65,0,131
TWL,145,0,456
UHM,309,0,499
UHZ,306,0,499
UST,301,0,498
UT,81,0,88
UTG,143,0,478
UTLN,77,0,212
UTLR,84,0,161
UTM,89,0,161
UTO,84,0,161
UTT,86,0,161
UTVR,80,0,212
UTZL,83,0,161
VB,86,0,538
VD,136,0,390
VDL,148,0,145
VDM,301,0,496
VEM,128,0,390
VG,36,0,58
VH,106,0,519
VHP,192,0,527
VK,157,0,145
VL,100,0,161
VLB,108,0,172
VNDC,114,0,290
VNDW,113,0,290
VP,101,0,390
VRY,115,0,173
VS,109,0,361
VSS,108,0,361
VST,93,0,512
VSV,138,0,424
VTN,88,0,166
VZ,185,0,526
WAD,92,0,478
WADN,93,0,478
WADT,91,0,478
WC,67,27.419354838709676,112
WD,97,0,161
WDN,174,0,463
WF,103,0,387
WFM,298,0,498
WH,157,0.9354838709677419,466
WK,301,0,435
WL,120,0,407
WM,136,0,443
WP,114,0,173
WR,328,0,507
WS,306,0,498
WSM,290,0,484
WT,76,0,77
WTV,100,0,389
WV,223,0,415
WW,159,0,443
WWW,160,0,443
WZ,159,0,414
YPB,90,0,541
ZA,89,0,134
ZB,293,0,492
ZBM,46,0,88
ZD,130,0,440
ZDK,133,0,443
ZH,286,0,483
ZL,168,0.9354838709677419,401
ZLSH,173,0,415
ZLW,25,29.193548387096776,341
ZP,124,1.0,390
ZTM,95,0,538
ZTMO,96,0,541
ZV,109,0,387
ZVB,33,0,346
ZVT,135,0,597
ZWD,42,0,440
ZZS,133,0,443
