station,distance,services_per_day,n_of_disruptions
RS,74,0,412
RSN,200,0,777
RSW,77,0,171
RTA,68,0,70
RTB,57,0,117
RTD,58,0,0
RTN,63,0,70
RTST,53,0,222
RTZ,54,0,222
RV,145,0,434
RVS,94,0,430
SBK,166,0,466
SD,133,0,372
SDA,333,0,676
SDM,62,0,70
SDT,48,0,119
SDTB,45,0,119
SGL,190,0,452
SGN,181,0,401
SHL,125,0,70
SK,317,0,619
SKND,316,0,619
SM,139,0,434
SN,168,0,467
SOG,188,0,453
SPTN,132,0,291
SPTZ,130,0,291
SRN,152,0,463
SSH,104,0,196
ST,132,0,372
STD,159,0,434
STM,328,0,682
STV,346,0,627
STZ,131,0,372
SWD,317,0,670
SWK,242,0,652
TB,45,0,323
TBG,165,0,745
TBR,40,0,342
TBU,44,0,344
TG,139,0,470
TL,99,0,194
TPSW,97,0,194
TWL,179,0,777
UHM,341,0,686
UHZ,338,0,686
UST,333,0,685
UT,113,0,275
UTG,144,0,311
UTLN,109,0,275
UTLR,111,0,178
UTM,121,0,348
UTO,116,0,348
UTT,109,0,173
UTVR,112,0,275
UTZL,115,0,348
VB,84,0,215
VD,170,0,711
VDL,182,0,453
VDM,333,0,683
VEM,162,0,711
VG,70,0,379
VH,104,0,196
VHP,226,0,848
VK,191,0,453
VL,134,0,469
VLB,142,0,493
VNDC,146,0,353
VNDW,145,0,353
VP,135,0,711
VRY,149,0,494
VS,75,0,33
VSS,74,0,33
VST,91,0,189
VSV,172,0,745
VTN,107,0,164
VZ,219,0,847
WAD,90,0,155
WADN,91,0,155
WADT,89,0,155
WC,101,0,433
WD,98,0,163
WDN,208,0,784
WF,137,0,708
WFM,330,0,685
WH,191,0,787
WK,333,0,622
WL,154,0,728
WM,151,0,337
WP,146,0,360
WR,360,0,694
WS,338,0,685
WSM,322,0,671
WT,110,0,385
WTV,134,0,710
WV,255,0,602
WW,193,0,764
WWW,194,0,764
WZ,191,0,601
YPB,88,0,218
ZA,121,0,197
ZB,325,0,679
ZBM,80,0,409
ZD,146,0,141
ZDK,149,0,144
ZH,318,0,670
ZL,200,0,588
ZLSH,205,0,602
ZLW,23,0,0
ZP,158,0,711
ZTM,93,0,215
ZTMO,94,0,218
ZV,143,0,708
ZVB,15,0,30
ZVT,133,0,274
ZWD,40,0,117
ZZS,149,0,144
