station,distance,services_per_day,n_of_disruptions
DVN,127,0,417
DVNK,12,0,3
DWE,259,0,429
DZ,291,0,510
DZW,290,0,510
EC,196,0,620
ED,101,0,158
EDC,103,0,180
EDN,238,0,624
EEM,298,0,509
EGH,232,0,639
EGHM,233,0,639
EHS,130,0,641
EHV,131,0,509
EKZ,116,0,143
EML,104,0,401
EMN,222,0,447
EMNZ,218,0,446
ES,195,0,500
ESE,201,0,529
ESK,191,0,500
EST,129,0,415
ETN,84,0,509
FN,259,0,429
FWD,256,0,429
GBG,195,0,432
GBR,204,0,529
GD,28,0,0
GDG,31,0,85
GDM,86,0,239
GDR,153,0,452
GERP,251,0,465
GK,272,0,480
GLN,212,0,622
GN,253,0,465
GND,57,0,306
GNN,257,0,480
GO,172,0,440
GP,137,0,571
GR,66,0,316
GS,131,0,222
GV,1,0,0
GVM,4,0,0
GVMW,2,0,15
GW,229,0,469
GZ,83,0,509
HAD,40,0,10
HB,223,0,653
HBZM,54,0,306
HD,108,0,401
HDB,189,0,419
HDE,129,0,398
HDG,252,0,429
HDR,121,0,224
HDRZ,120,0,224
HFD,39,0,0
HGL,187,0,481
HGLG,185,0,481
HGLO,189,0,500
HGV,195,0,412
HGZ,264,0,488
HIL,33,0,10
HK,60,0,125
HKS,108,0,127
HLG,268,0,430
HLGH,269,0,434
HLM,44,0,50
HLMS,45,0,87
HLO,74,0,129
HM,144,0,571
HMBH,145,0,575
HMBV,141,0,571
HMH,143,0,571
HMN,117,0,285
HN,98,0,71
HNK,99,0,127
HNO,159,0,412
HNP,284,0,432
HON,158,0,464
HOR,72,0,158
HR,213,0,412
HRL,227,0,622
HRLW,229,0,639
HRN,247,0,465
HRT,171,0,603
[HRY,inf,0,0
HT,108,0,158
HTN,68,0,158
HTNC,69,0,186
HTO,109,0,231
HVL,87,0,398
HVS,78,0,158
HVSM,79,0,159
HVSP,77,0,158
HWD,86,0,205
HWZB,52,0,87
HZE,142,0,577
IJT,267,0,430
KBD,113,0,222
KBK,133,0,434
KLP,94,0,158
KMA,68,0,126
KMR,235,0,639
KMW,289,0,437
KPN,162,0,412
KPNZ,150,0,270
KRD,235,0,650
KRG,120,0,222
KTR,110,0,282
KW,261,0,486
KZ,67,0,74
LAA,1,0,0
LC,159,0,433
LDL,16,0,10
LDM,78,0,336
LEDN,15,0,0
LEER,322,0,504
LG,230,0,639
LLS,108,0,255
LLZM,15,0,3
LP,279,0,492
LTN,107,0,415
LTV,177,0,435
LUT,212,0,622
LW,242,0,412
LWC,245,0,429
MAS,67,0,158
MDB,150,0,222
MES,235,0,624
MG,252,0,429
MMLH,147,0,436
MP,175,0,412
MRB,181,0,419
MRN,80,0,190
MT,229,0,622
MTH,262,0,488
MTN,232,0,624
MTR,230,0,624
MZ,152,0,582
[NEA,inf,0,0
NDB,77,0,142
NH,220,0,653
NKK,92,0,398
NM,137,0,415
NMD,142,0,436
NMGO,140,0,436
NMH,140,0,436
NML,136,0,429
NS,120,0,398
NSCH,297,0,495
NVD,179,0,412
NVP,34,0,10
NWK,37,0,85
O,127,0,231
OBD,92,0,215
ODB,74,0,308
ODZ,198,0,500
OMN,170,0,419
OP,114,0,285
OST,149,0,464
OT,102,0,522
OTB,114,0,180
OVN,46,0,87
OW,126,0,234
PMO,80,0,72
PMR,79,0,71
PMW,78,0,74
PT,99,0,401
RAI,56,0,124
RAT,165,0,412
RB,110,0,222
RD,291,0,496
RH,128,0,418
RHN,103,0,193
RL,164,0,435
