station,distance,services_per_day,n_of_disruptions
TWL,134,0,441
UHM,298,0,484
UHZ,295,0,484
UST,290,0,483
UT,70,0,73
UTG,132,0,463
UTLN,66,0,197
UTLR,73,0,146
UTM,78,0,146
UTO,73,0,146
UTT,75,0,146
UTVR,69,0,197
UTZL,72,0,146
VB,97,0,538
VD,125,0,375
VDL,137,0,130
VDM,290,0,481
VEM,117,0,375
VG,25,0,43
VH,117,0,519
VHP,181,0,512
VK,146,0,130
VL,89,0,146
VLB,97,0,157
VNDC,103,0,275
VNDW,102,0,275
VP,90,0,375
VRY,104,0,158
VS,120,0,361
VSS,119,0,361
VST,104,0,512
VSV,127,0,409
VTN,77,0,151
VZ,174,0,511
WAD,103,0,478
WADN,104,0,478
WADT,102,0,478
WC,56,0,97
WD,86,0,146
WDN,163,0,448
WF,92,0,372
WFM,287,0,483
WH,146,0,451
WK,290,0,420
WL,109,0,392
WM,125,0,428
WP,103,0,158
WR,317,0,492
WS,295,0,483
WSM,279,0,469
WT,65,0,62
WTV,89,0,374
WV,212,0,400
WW,148,0,428
WWW,149,0,428
WZ,148,0,399
YPB,101,0,541
ZA,78,0,119
ZB,282,0,477
ZBM,35,0,73
ZD,119,0,425
ZDK,122,0,428
ZH,275,0,468
ZL,157,0,386
ZLSH,162,0,400
ZLW,36,0,341
ZP,113,0,375
ZTM,106,0,538
ZTMO,107,0,541
ZV,98,0,372
ZVB,44,0,346
ZVT,136,0,442
ZWD,53,0,440
ZZS,122,0,428
