station,distance,services_per_day,n_of_disruptions
TBG,121,0,368
TBR,102,0,160
TBU,98,0,160
TG,164,0,294
TL,65,0,198
TPSW,63,0,198
TWL,101,0,276
UHM,255,0,339
UHZ,252,0,339
UST,247,0,338
UT,27,41.935483870967744,1
UTG,71,0,213
UTLN,31,0,74
UTLR,24,4.516129032258065,15
UTM,35,0,74
UTO,30,0,74
UTT,22,4.516129032258065,10
UTVR,28,0,74
UTZL,29,0,74
VB,41,0,127
VD,121,0,276
VDL,207,0,277
VDM,247,0,336
VEM,105,0,278
VG,79,0,147
VH,31,0,98
VHP,154,0,265
VK,216,0,277
VL,159,0,293
VLB,136,0,394
VNDC,62,0,108
VNDW,61,0,108
VP,91,0,334
VRY,143,0,395
VS,183,0,297
VSS,182,0,297
VST,28,0,183
VSV,128,0,368
VTN,20,4.516129032258065,1
VZ,151,0,377
WAD,18,0,104
WADN,17,0,104
WADT,19,0,104
WC,109,0,171
WD,11,41.935483870967744,0
WDN,140,0,314
WF,77,0,96
WFM,244,0,338
WH,123,0,317
WK,247,0,275
WL,110,0,351
WM,78,0,239
WP,60,0,86
WR,274,0,347
WS,252,0,338
WSM,236,0,324
WT,135,0,209
WTV,90,0,333
WV,169,0,255
WW,149,0,387
WWW,150,0,387
WZ,105,0,254
YPB,45,0,130
ZA,87,0,201
ZB,239,0,332
ZBM,62,0,198
ZD,73,0,169
ZDK,76,0,172
ZH,232,0,323
ZL,114,0,241
ZLSH,119,0,255
ZLW,85,0,376
ZP,109,0,276
ZTM,42,0,189
ZTMO,41,0,189
ZV,99,0,331
ZVB,93,0,381
ZVT,60,0,176
ZWD,68,0,373
ZZS,76,0,172
