station,distance,services_per_day,n_of_disruptions
VNDC,190,0,386
VNDW,189,0,386
VP,135,0,459
VRY,71,0,135
VS,234,0,472
VSS,233,0,472
VST,212,0,450
VSV,172,0,493
VTN,164,0,262
VZ,219,0,595
WAD,197,0,342
WADN,198,0,342
WADT,196,0,342
WC,119,0,199
WD,173,0,257
WDN,208,0,532
WF,137,0,456
WFM,335,0,632
WH,191,0,535
WK,338,0,569
WL,154,0,476
WM,212,0,539
WP,190,0,269
WR,365,0,641
WS,343,0,632
WSM,327,0,618
WT,49,0,49
WTV,134,0,458
WV,260,0,549
WW,193,0,512
WWW,194,0,512
WZ,214,0,549
YPB,210,0,342
ZA,129,0,213
ZB,330,0,626
ZBM,122,0,184
ZD,206,0,536
ZDK,209,0,539
ZH,323,0,617
ZL,205,0,535
ZLSH,210,0,549
ZLW,150,0,452
ZP,158,0,459
ZTM,205,0,342
ZTMO,204,0,342
ZV,143,0,456
ZVB,158,0,457
ZVT,223,0,553
ZWD,167,0,551
ZZS,209,0,539
