station,distance,services_per_day,n_of_disruptions
UTT,169,0,377
UTVR,165,0,377
UTZL,166,0,377
VB,221,0,462
VD,136,0,140
VDL,305,0,618
VDM,103,0,85
VEM,128,0,140
VG,216,0,450
VH,222,0,412
VHP,117,0,74
VK,314,0,618
VL,234,0,516
VLB,204,0,463
VNDC,199,0,411
VNDW,198,0,411
VP,147,0,146
VRY,211,0,464
VS,352,0,690
VSS,351,0,690
VST,219,0,497
VSV,190,0,173
VTN,171,0,382
VZ,124,0,75
WAD,204,0,462
WADN,205,0,462
WADT,203,0,462
WC,181,0,400
WD,180,0,304
WDN,117,0,76
WF,161,0,400
WFM,96,0,72
WH,91,0,64
WK,56,0,22
WL,176,0,172
WM,204,0,434
WP,174,0,316
WR,130,0,96
WS,108,0,87
WSM,88,0,58
WT,272,0,512
WTV,156,0,149
WV,22,28.93548387096774,7
WW,169,0,154
WWW,168,0,154
WZ,86,0,64
YPB,217,0,462
ZA,175,0,414
ZB,95,0,81
ZBM,199,0,501
ZD,198,0,431
ZDK,201,0,434
ZH,60,0,19
ZL,77,23.06451612903226,50
ZLSH,82,0,64
ZLW,254,0,652
ZP,124,0,140
ZTM,212,0,462
ZTMO,211,0,462
ZV,165,0,152
ZVB,262,0,657
ZVT,215,0,448
ZWD,238,0,646
ZZS,201,0,434
