station,distance,services_per_day,n_of_disruptions
SPTN,38,0,58
SPTZ,39,0,79
SRN,212,0,568
SSH,55,19.129032258064516,202
ST,64,0,297
STD,219,1.2903225806451613,539
STM,262,0,518
STV,280,0,452
STZ,65,0,297
SWD,251,0,506
SWK,176,0,488
TB,132,0,428
TBG,155,0,857
TBR,137,0,441
TBU,133,0,441
TG,199,0,575
TL,100,0,479
TPSW,98,0,479
TWL,121,0,558
UHM,275,0,522
UHZ,272,0,522
UST,267,0,521
UT,62,1.2903225806451613,282
UTG,26,0,38
UTLN,66,0,355
UTLR,65,0,355
UTM,70,0,355
UTO,65,0,355
UTT,67,0,355
UTVR,63,0,355
UTZL,60,0,299
VB,81,0,103
VD,141,0,558
VDL,242,0,558
VDM,267,0,519
VEM,125,0,560
VG,114,0,428
VH,55,0,104
VHP,174,0,448
VK,251,0,558
VL,194,0,574
VLB,170,0,883
VNDC,97,0,389
VNDW,96,0,389
VP,125,0,823
VRY,177,0,884
VS,234,0,182
VSS,233,0,182
VST,68,19.129032258064516,169
VSV,162,0,857
VTN,69,0,360
VZ,171,0,659
WAD,88,0,195
WADN,87,0,195
WADT,89,0,195
WC,144,0,452
WD,78,0,355
WDN,160,0,596
WF,111,0,563
WFM,264,0,521
WH,143,0,599
WK,267,0,447
WL,144,0,840
WM,19,0,3
WP,37,0,297
WR,294,0,530
WS,272,0,521
WSM,256,0,507
WT,170,1.2903225806451613,490
WTV,124,0,822
WV,189,0,427
WW,174,0,572
WWW,173,0,572
WZ,125,0,536
YPB,85,0,106
ZA,122,0,482
ZB,259,0,515
ZBM,97,0,479
ZD,13,31.548387096774192,0
ZDK,10,31.548387096774192,0
ZH,252,0,506
ZL,134,0,424
ZLSH,139,0,438
ZLW,136,0,261
ZP,129,0,558
ZTM,90,0,103
ZTMO,91,0,106
ZV,133,0,820
ZVB,144,0,266
ZVT,42,0,62
ZWD,119,0,258
ZZS,16,0,3
