station,distance,services_per_day,n_of_disruptions
WF,222,0,433
WFM,60,0,60
WH,152,0,97
WK,128,0,88
WL,237,0,205
WM,265,0,521
WP,235,0,349
WR,22,17.548387096774192,9
WSM,52,0,46
WT,333,0,545
WTV,217,0,182
WV,130,0,62
WW,230,0,187
WWW,229,0,187
WZ,147,0,97
YPB,278,0,495
ZA,236,0,447
ZB,13,28.612903225806452,9
ZBM,260,0,534
ZD,259,0,512
ZDK,262,0,515
ZH,48,0,45
ZL,138,0,83
ZLSH,143,0,97
ZLW,315,0,685
ZP,185,0,173
ZTM,273,0,495
ZTMO,272,0,495
ZV,226,0,185
ZVB,323,0,690
ZVT,276,0,529
ZWD,299,0,679
ZZS,262,0,515
