station,distance,services_per_day,n_of_disruptions
TG,148,0,453
TL,106,0,353
TPSW,108,0,353
TWL,22,0,76
UHM,155,0,98
UHZ,152,0,98
UST,147,0,97
UT,96,0,316
UTG,143,0,634
UTLN,100,0,389
UTLR,99,0,389
UTM,104,0,389
UTO,93,0,340
UTT,101,0,389
UTVR,97,0,389
UTZL,98,0,389
VB,153,0,474
VD,45,0,76
VDL,214,0,554
VDM,147,0,95
VEM,37,0,76
VG,128,0,451
VH,154,0,424
VHP,54,0,24
VK,223,0,554
VL,143,0,452
VLB,113,0,399
VNDC,131,0,423
VNDW,130,0,423
VP,56,0,82
VRY,120,0,400
VS,266,0,825
VSS,265,0,825
VST,151,0,509
VSV,99,0,109
VTN,103,0,394
VZ,61,0,25
WAD,136,0,474
WADN,137,0,474
WADT,135,0,474
WC,90,0,336
WD,112,0,316
WDN,51,0,83
WF,70,0,336
WFM,144,0,97
WK,147,0,34
WL,85,0,108
WM,136,0,599
WP,106,0,328
WR,174,0,106
WS,152,0,97
WSM,136,0,83
WT,184,0,513
WTV,65,0,85
WV,69,0,14
WW,78,0,90
WWW,77,0,90
WZ,23,0,14
YPB,149,0,474
ZA,84,0,350
ZB,139,0,91
ZBM,127,0,396
ZD,130,0,596
ZDK,133,0,599
ZH,132,0,82
ZL,14,0,0
ZLSH,19,0,14
ZLW,182,0,805
ZP,33,0,76
ZTM,144,0,474
ZTMO,143,0,474
ZV,74,0,88
ZVB,190,0,810
ZVT,147,0,613
ZWD,169,0,547
ZZS,133,0,599
