station,distance,services_per_day,n_of_disruptions
SK,272,0,497
SKND,271,0,497
SM,220,0,592
SN,249,0,625
SOG,269,0,611
SPTN,53,0,165
SPTZ,55,0,166
SRN,233,0,621
SSH,76,18.419354838709676,255
ST,85,0,350
STD,240,21.516129032258064,592
STM,283,0,571
STV,301,0,505
STZ,86,0,350
SWD,272,0,559
SWK,197,0,541
TB,153,0,481
TBG,176,0,910
TBR,158,0,494
TBU,154,0,494
TG,220,0,628
TL,121,0,532
TPSW,119,0,532
TWL,142,0,611
UHM,296,0,575
UHZ,293,0,575
UST,288,0,574
UT,83,24.129032258064516,335
UTG,41,0,145
UTLN,87,0,408
UTLR,86,0,408
UTM,91,0,408
UTO,86,0,408
UTT,88,0,408
UTVR,84,0,408
UTZL,81,0,352
VB,102,0,156
VD,162,0,611
VDL,263,0,611
VDM,288,0,572
VEM,146,0,613
VG,135,0,481
VH,76,0,157
VHP,195,0,501
VK,272,0,611
VL,215,0,627
VLB,191,0,936
VNDC,118,0,442
VNDW,117,0,442
VP,146,0,876
VRY,198,0,937
VS,255,0,235
VSS,254,0,235
VST,89,18.419354838709676,222
VSV,183,0,910
VTN,90,0,413
VZ,192,0,712
WAD,109,0,248
WADN,108,0,248
WADT,110,0,248
WC,165,0,505
WD,99,0,408
WDN,181,0,649
WF,132,0,616
WFM,285,0,574
WH,164,0,652
WK,288,0,500
WL,165,0,893
WM,40,0,59
WP,58,0,350
WR,315,0,583
WS,293,0,574
WSM,277,0,560
WT,191,21.516129032258064,543
WTV,145,0,875
WV,210,0,480
WW,195,0,625
WWW,194,0,625
WZ,146,0,589
YPB,106,0,159
ZA,143,0,535
ZB,280,0,568
ZBM,118,0,532
ZD,34,21.322580645161292,56
ZDK,31,21.096774193548388,59
ZH,273,0,559
ZL,155,0,477
ZLSH,160,0,491
ZLW,157,0,314
ZP,150,0,611
ZTM,111,0,156
ZTMO,112,0,159
ZV,154,0,873
ZVB,165,0,319
ZVT,63,0,115
ZWD,140,0,311
ZZS,37,0,59
