hopcount,size,stations
1,2,EST NM 
2,7,AH AHZ NMGO NMH O WC ZA 
3,12,AHP DR ED HMN HT MMLH NMD OTB OW RVS UT ZV 
4,27,AHPR ASA ASB BMN CK DB DID DVD EDC EHV GD GDG KLP MAS OP RS TB UTLR UTM UTO UTZL VG WD WF WTV ZBM ZP 
5,36,APD ASDZ ASHD BD BDG BKL BMR BNK BTL DV DVN GP GV GVC HM HMBV HOR HTO KTR LC LLZM LTN MRN NWK RAI RTA SHL TBU UTT VB VD VEM VP WADT WL WT 
6,33,AC AML APDO APN BDPB BET BNZ CPS DTCH DVC ETN GO GVMW HFD HMBH HMH HZE KBK LAA OST OT RH RL RSD TBR TL TWL UTVR VLB VNDW VTN WAD ZTMO 
7,25,AMRI APDM BGN BNC BSK DDN DTC EHS GZ HON LDL LTV MZ NVP ODB RSW TPSW VNDC VRY VZ WADN WH YPB ZLW ZTM 
8,15,BNN BR BSKS DA GDM GDR GS HGLG KRG LEDN RB RHN RSN ZL ZVB 
9,26,ARN ASN BSD BZL CL DL DVNK HGL HGV HNO HRT HVL KBD KPNZ MDB MP RAT SSH TBG VH VHP VL WDN WV WZ ZLSH 
10,28,AKM AMF BL BN DN DRON ES ESK GN HDE HGLO HIL HR HRN HTNC KPN LDM LW MRB NVD ODZ OMN SWK TG VS VSS VST VSV 
11,25,AKL AMFS ATN BRN DEI DLD ESE FN FWD GERP GNN GVM GW HDB HDG HTN HVS LWC MG NKK NS RV SKND SWD ZH 
12,28,ASD AVAT BDM BF BHV BP CO DRP DWE GBG GBR GK GR HD HLG HVSM HVSP KW NDB PT SD SDA SK SM STZ UTLN WSM WW 
13,19,AMPO ASS BHDV BSMZ DLN EML EMNZ HLGH HLM IJT MTH RM ST STM UST WFM WP WS WWW 
14,21,ALMM APG ASDL BLL DMN DMNZ EC EMN GND HAD HGZ HN HWZB LP NSCH OVN PMR STD UHZ WK ZD 
15,23,ALM ASSP CAS DZ DZW GLN HBZM HLMS HNK HNP HRL KZ LUT MT PMO SDT SPTZ SRN UHM WR ZB ZDK ZVT 
16,22,ALMB ALMO ALMP AMR ASDM BK HKS HLO HRLW KMW LEER LG LLS MTN MTR PMW RD SBK SDTB SPTN VDM ZZS 
17,14,AMRN BDE BKG DDRS DRH EDN EEM EGH EGHM MES SN STV VDL WM 
18,8,BKF CVM DDR HWD KMA KMR NH SGL 
19,11,DDZD EKZ HB KRD OBD RTB RTD SGN SOG UTG ZWD 
20,8,ANA BRD DT DTCP HK RTN SDM VK 
21,3,BV HDRZ RLB 
22,3,HDR RTST RTZ 
