hopcount,size,stations
1,2,BR DN 
2,4,HM HMBH VL VRY 
3,4,EHV HMH TG VLB 
4,8,BD BMR EHS GP HMBV HT RV TB 
5,14,BDPB BET CK DDR ETN HTO HZE O RSD RTD SM TBU UT ZBM 
6,30,ASA ASB ASD BGN BTL DDRS DT DTCP DVD GD GDG GDM MAS MMLH MZ ODB RM RS RTA RTB RTN SDM TBR UTLR UTM UTO UTZL WD ZLW ZWD 
7,38,ASDM ASDZ ASHD ASS BDG BHV BKL BRD BSD CL CPS DDZD DMNZ EC GS GV GZ HLM HOR HVSP KRG LLZM NMH NWK OT OW RAI RB RSW SDTB SHL STD TPSW UTT VG WADT WT ZVB 
8,34,AC APN ARN ASDL ASSP BLL BZL DLD GLN GVC GVMW HAD HFD HN HRL HTNC HVS HWZB KBD LAA LDM LUT MDB MT NM OVN PMR RLB SRN TL VTN WAD ZD ZTMO 
9,37,AH AKL BK BSK CAS DMN EST GVM HLMS HNK HRLW HTN HVSM KZ LDL LG MTN MTR NDB NMGO NML NVP PMO RTST RTZ SBK SPTZ STZ VB VS VSS WADN WC YPB ZDK ZTM ZVT 
10,30,AHP AHZ AMPO AMR BDE BSKS BSMZ DR ED EDN EGH EGHM GR HKS HLO LEDN MES NMD OTB PMW RVS SN SPTN ST UTLN VDL WP ZA ZV ZZS 
11,24,AHPR ALMM AMRN BHDV BKG BMN CVM DID DRH DVNK EDC HMN KLP KMR NH SD SGL SSH UTVR VH WF WM WTV ZP 
12,22,ALM APD BKF BNK BRN DV DVN GND HB HIL HWD KMA KRD LC LTN OP SOG VD VEM VP VST WL 
13,24,ALMB ALMO ALMP AML APDO BNZ DB DTCH DVC EKZ GO HBZM KBK KTR LLS OBD OST RH RL SDT SGN TWL UTG VK 
14,12,AMRI ANA APDM BNC DDN DTC HK HON LTV MRN VZ WH 
15,9,BNN BV DA GDR HDRZ HGLG RSN VNDW ZL 
16,17,ASN DL HDR HGL HGV HNO HVL KPNZ MP RAT TBG VHP VNDC WDN WV WZ ZLSH 
17,21,AKM AMF BL BN DRON ES ESK GN HDE HGLO HR HRN KPN LW MRB NVD ODZ OMN RHN SWK VSV 
18,18,AMFS ATN DEI ESE FN FWD GERP GNN GW HDB HDG LWC MG NKK NS SKND SWD ZH 
19,18,AVAT BDM BF BP CO DRP DWE GBG GBR GK HD HLG KW PT SDA SK WSM WW 
20,11,DLN EML EMNZ HLGH IJT MTH STM UST WFM WS WWW 
21,7,APG EMN HGZ LP NSCH UHZ WK 
22,6,DZ DZW HNP UHM WR ZB 
23,4,KMW LEER RD VDM 
24,2,EEM STV 
