hopcount,size,stations
1,2,VSV WW 
2,2,TBG WWW 
3,2,GDR LTV 
4,2,DTC RL 
5,2,DTCH VD 
6,2,WL ZP 
7,6,APD BMN DID DV LC VEM 
8,8,AML APDO DVC GO KBK OST TWL ZV 
9,8,AH AMRI APDM DDN DVN HON VZ WH 
10,12,AHZ DA ED EST HGLG NM OTB RSN UT WC WTV ZL 
11,37,AHP ASA ASB ASN DB DL DVD EDC GD GDG HGL HGV HNO KLP KPNZ LLS MAS MP NMGO NMH NML NS O RAT RVS UTLR UTM UTO UTZL VHP WD WDN WF WV WZ ZA ZLSH 
12,43,AHPR AKM ASDZ ASHD BDG BKL BL BN BNK DRON ES ESK GN GV GVC HDE HGLO HMN HOR HR HRN HT KPN LLZM LTN LW MMLH MRB MRN NMD NVD NWK ODZ OMN OW RAI RTA RTD SHL SWK UTT VB WADT 
13,38,AC APN BNZ CK CPS DEI DT DTCP EHV ESE FN FWD GERP GNN GVMW GW HDB HDG HFD LAA LWC MG OP RS RTB RTN SDM SKND SWD TB UTVR VG VNDW VP VTN WAD ZH ZTMO 
14,36,BD BDM BF BMR BNC BP BSK BTL CO DRP DWE GBG GBR GK GP HLG HM HMBV HTO KTR KW LDL NVP RH RSW RTZ SDA SK TBU UTLN VNDC WADN WSM WT YPB ZTM 
15,27,BDPB BET BNN BSKS DLN DR EMNZ ETN HLGH HMBH HMH HTN HZE IJT LEDN MTH OT RHN RSD RTST STM TBR TL UST VLB WFM WS 
16,20,APG BGN DVNK EHS EMN GZ HGZ HTNC HVL LP MZ NSCH ODB SSH TPSW UHZ VH VRY WK ZLW 
17,15,AMF BR DZ DZW GDM GS HIL HNP KRG RB UHM VST WR ZB ZVB 
18,19,AMFS ARN BRN BSD BZL CL DLD GVM HRT HVS KBD KMW LEER MDB NKK RD VDM VL ZBM 
19,17,ASD AVAT BHV DN EEM HD HVSM HVSP LDM NDB PT SD STV STZ TG VS VSS 
20,9,AKL AMPO ASS BSMZ EML HLM RV ST WP 
21,13,ALMM ASDL BLL DMN DMNZ GR HAD HN HWZB OVN PMR SM ZD 
22,12,ALM ASSP BHDV CAS HLMS HNK KZ PMO RM SPTZ ZDK ZVT 
23,13,ALMB ALMO ALMP AMR ASDM EC GND HKS HLO PMW SPTN STD ZZS 
24,11,AMRN BKG DRH GLN HBZM HRL LUT MT SDT SRN WM 
25,10,BK BKF HRLW HWD KMA LG MTN MTR SBK SDTB 
26,12,BDE DDRS EDN EGH EGHM EKZ MES OBD SGN SN UTG VDL 
27,7,ANA CVM DDR HK KMR NH SGL 
28,7,BV DDZD HB HDRZ KRD SOG ZWD 
29,3,BRD HDR VK 
30,1,RLB 
