hopcount,size,stations
1,2,GP MZ 
2,2,EHV WT 
3,7,BD EHS HM HMBV HT RM TB 
4,17,BDPB BET DDR DN EC ETN HMBH HMH HTO O RSD RTD SM STD TBU UT ZBM 
5,37,AMF ASA ASB ASD BGN BTL DDRS DT DTCP DVD GD GDG GDM GLN HRL HRT LUT MAS MT NM ODB RS RTA RTB RTN RV RVS SDM SRN TBR UTLR UTM UTO UTZL WD ZLW ZWD 
6,52,AH AMFS ASDM ASDZ ASHD ASS BDG BHV BK BKL BR BRD BSD CL CPS DDZD DMNZ EST GS GV GZ HLM HOR HRLW HVL HVSP KRG LG LLZM MTN MTR NKK NMH NML NS NWK OT OW RAI RB RSW SBK SDTB SHL TG TPSW UTT VG WADT WC ZL ZVB 
7,59,AC AHP AHZ APN ARN ASDL ASN ASSP AVAT BDE BLL BNN BZL DL DLD DR ED EDN EGH EGHM GVC GVMW HAD HD HDE HFD HGV HN HNO HTNC HVS HWZB KBD KPNZ LAA LDM MDB MES MMLH MP NMD OTB OVN PMR PT RAT RLB SN TL VDL VL VRY VTN WAD WV ZD ZLSH ZTMO ZV 
8,53,AHPR AKL AKM BL BMN BNC BSK CAS CK CVM DID DMN EDC EML GN GVM HLMS HNK HR HRN HTN HVSM KMR KPN KTR KZ LDL LW NDB NH NMGO NVP OMN PMO RTST RTZ SGL SPTZ STZ SWK VB VLB VS VSS WADN WF WTV WZ YPB ZDK ZP ZTM ZVT 
9,41,AMPO AMR APD BMR BNZ BSKS BSMZ DEI DV DVN FN FWD GERP GNN GR GW HB HDG HKS HLO KRD LC LEDN LTN LWC MG OP PMW SKND SOG SPTN ST SWD UTLN VD VEM VP WL WP ZH ZZS 
10,34,ALMM AML AMRN APDO BDM BF BHDV BKG BP DRH DRP DTCH DVC DVNK DWE GK GO HLG HMN KBK KW OST RH RL SD SDA SK SSH TWL UTVR VH VK WM WSM 
11,25,ALM AMRI APDM BKF BNK BRN DDN DTC GND HIL HLGH HON HWD IJT KMA LTV MTH STM UST VST VZ WFM WH WS ZA 
12,21,ALMB ALMO ALMP APG DA DB EKZ GDR HBZM HGLG HGZ LLS LP NSCH OBD RSN SDT SGN UHZ UTG WK 
13,15,ANA DRON DZ DZW HGL HK HNP KLP MRN TBG UHM VHP WDN WR ZB 
14,15,BN BV ES ESK HDRZ HGLO KMW LEER MRB NVD ODZ RD VDM VNDW VSV 
15,7,ATN EEM ESE HDB HDR STV VNDC 
16,5,CO GBG GBR RHN WW 
17,3,DLN EMNZ WWW 
18,1,EMN 
