hopcount,size,stations
1,8,ALMB ALMM ALMO ALMP ASD ASDZ DVD LLS 
2,11,AMPO ASA ASB ASS DRON HGV HLM RAI SHL WV ZL 
3,27,ASDL ASHD ASN BL BLL DL GVC HAD HFD HN HNO HR HWZB KPNZ LEDN LW MAS MP NDB OVN PMR RAT WH WP WZ ZD ZLSH 
4,38,AC AKM BKL BSMZ CAS DEI DMN DMNZ DVNK FN FWD GN GV GW HDG HIL HLMS HNK HRN HVS KPN KZ LAA LDL LWC MG NVD NVP OMN OST PMO SKND SPTZ SWK VB ZDK ZTM ZVT 
5,31,AMF AML AMR APN ASSP BP BRN DRP DT DWE GERP GNN GVMW HDB HKS HLG HLO HVSM HVSP MRB PMW SK SPTN SSH SWD VH VST WDN YPB ZH ZZS 
6,33,AMFS AMRI AMRN APD ASDM BDM BF BKG BSK CO DRH DTCP DV GBG GK GVM HGL HLGH HOR HVL IJT KW NKK NS RSN RSW SD SDA SDM UTO VHP WM WSM 
7,31,APDM APDO AVAT BHV BKF BN BNN BSKS DA DLN DVC EMNZ ES ESK HD HDE HGLG HGLO HWD KMA MTH ODZ PT ST STM UST UT WFM WK WS ZP 
8,33,APG BMN BNC DB DDN EKZ EML EMN ESE GD GDG HGZ HNP HON HT KBK KLP LC LP NSCH OBD SGN STZ TWL UHZ UTG UTLR UTM UTVR UTZL VD VZ WD 
9,29,ANA BDG BNK BNZ DLD DZ DZW EHV GBR GO HK HTO KMW LLZM MRN NWK O RL RTA RTD TB UHM UTLN UTT VEM VG WADT WR ZB 
10,25,BD BTL BV CPS GP HDRZ HM HMBV HTN LEER LTN LTV RD RS RTB RTN RVS STV TBU VDM VNDW VTN WAD WT ZTMO 
11,19,BDPB BET DN EDC EEM ETN HDR HMBH HMH HTNC HZE OT OW RM RTZ TBR VNDC WADN WWW 
12,13,CL EC ED EHS GZ HRT MZ RHN RLB RTST SM STD WW 
13,9,AH BRD GDM GLN HRL LUT MT SRN WF 
14,18,AHP AHZ BK BSD DR EST HRLW LG MTN MTR NM OTB SBK TPSW WC ZBM ZV ZWD 
15,15,AHPR BDE DID EDN EGH EGHM LDM MES NMGO NMH NML SN TL VDL WTV 
16,11,AKL CVM DVN KMR KTR MMLH NH NMD SGL VP WL 
17,8,CK DTCH GR HB KRD OP RH SOG 
18,5,BHDV BMR DTC HMN VK 
19,4,GDR GND VLB ZA 
20,4,HBZM SDT TBG VRY 
21,3,BR SDTB VSV 
22,3,ATN DDRS VL 
23,2,DDR TG 
24,4,DDZD RSD RV ZLW 
25,2,BGN ZVB 
26,4,GS KRG ODB RB 
27,4,ARN BZL KBD MDB 
28,2,VS VSS 
