hopcount,size,stations
1,3,RLB RTB RTST 
2,2,BRD RTD 
3,8,DT DTCP GD RTA RTN SDM SHL ZWD 
4,13,ASB ASD ASDL ASDZ ASS CPS DDR GDG GV LLZM RSW UT WADT 
5,28,AH AMF ASHD BD DB DDRS DDZD DVD ED GVC GVMW HN KLP LAA LEDN MAS NWK PMR RAI RSD UTM UTO UTVR UTZL WAD WD ZD ZLW 
6,43,AHP AMFS APD ASA BDPB BGN BHV BKL BNK DMNZ DR DV EDC EHV ETN GVM GZ HAD HFD HNK HOR HVL HVSP KZ LDL MRN NKK NS PMO SDTB SSH TB UTLN VB VH VTN WADN WF ZDK ZL ZTM ZV ZVB 
7,53,AC AHPR AML APDM APDO ASDM ASN AVAT BMN BNN BSKS DID DL DLD DVC GP GS HD HDE HGV HIL HKS HLM HM HMBV HNO HTN HVS KPNZ KRG MP NVP ODB OST OT OTB PMW PT RAT RB SDT TBR UTT VNDW VST WT WTV WV YPB ZLSH ZP ZTMO ZZS 
8,50,AKM AMRI ARN ASSP BKG BL BLL BNC BSK BTL BZL DN DVN DVNK EML GN GND HBZM HLMS HMBH HMH HON HR HRN HTNC HVSM HZE KBD KBK KPN LC LW MDB NDB NVD OMN OVN RM STZ SWK TBU TWL UTLR VD VNDC VP VZ WH WL WZ 
9,43,AMPO APN BET BHDV BKF BN BNZ BSMZ DA DEI DMN DTCH EC FN FWD GERP GNN GO GW HDB HDG HRT HWZB LWC MG MRB MZ RH RHN RL RSN SKND SM SPTZ ST STD SWD VEM VS VSS WP ZH ZVT 
10,33,ALMM BDG BDM BF BP BR CO DDN DRP DTC DWE EHS EKZ GBG GK GLN GR HLG HRL KW LTN LTV LUT MT RV SD SDA SK SPTN SRN VHP WDN WSM 
11,22,AKL ALM BK BRN DLN DRH EMNZ GDR HGLG HLGH HRLW IJT LG MTH MTN MTR SBK STM UST VL WFM WS 
12,23,ALMB ALMO ALMP APG BDE BV EDN EGH EGHM EMN HGL HGZ LDM LLS LP MES NSCH SN TBG TG UHZ VDL WK 
13,18,BSD CVM DRON DZ DZW ES ESK HGLO HK HNP KMR NH ODZ SGL UHM VSV WR ZB 
14,11,ATN ESE GDM HB KMW KRD LEER RD SOG UTG VDM 
15,10,CAS CL EEM GBR KMA STV TPSW VK WW ZBM 
16,6,AMR HLO HT TL WM WWW 
17,5,AMRN HTO KTR O VG 
18,4,HWD OP RS RVS 
19,5,HMN OBD OW SGN WC 
20,2,ANA ZA 
21,2,EST HDRZ 
22,4,AHZ HDR NM NML 
23,2,NMGO NMH 
24,2,MMLH NMD 
25,1,CK 
26,1,BMR 
27,1,VLB 
28,1,VRY 
