hopcount,size,stations
1,3,LLZM YPB ZTM 
2,3,GD GVC VB 
3,9,GDG GV LAA LEDN NWK RTA SHL UT WADT 
4,28,AH AMF ASB ASD ASDL ASDZ ASS CPS DB DT ED GVM GVMW HAD HFD HT KLP LDL MAS RTN SSH UTM UTO UTVR UTZL VH WAD WD 
5,42,AHP AHZ AMFS APD ASHD BHV BKL BNK DR DTCP DV DVD EDC EHV EST HIL HLM HN HOR HTO HVL HVSP MRN NKK NM NS NVP O PMR RAI RSW RTD SDM UTLN VG VST VTN WADN WF ZD ZL ZV 
6,56,AC AHPR AML APDM APDO ASA ASN AVAT BD BLL BMN BNN BSKS BTL DDR DID DL DLD DMNZ DVC DVNK GP HD HDE HGV HLMS HM HMBV HNK HNO HTN HVS KPNZ KZ MP NMGO NMH NML OST OTB OVN PMO PT RAT RS RSD RTB RVS UTT VNDW WT WTV WV ZDK ZLSH ZP 
7,56,AKM AMRI ASDM BET BGN BL BNC BSK DDRS DDZD DN DVN EML ETN GN GZ HKS HMBH HMH HON HR HRN HTNC HVSM HWZB HZE KBK KPN LC LW MMLH NDB NMD NVD OMN OW PMW RM RTZ SPTZ STZ SWK TB TWL UTLR VD VNDC VP VZ WC WH WL WZ ZLW ZVT ZZS 
8,50,AMPO APN ASSP BDPB BKG BN BNZ BSMZ CK CL DA DEI DTCH EC EHS FN FWD GERP GNN GO GS GW HDB HDG HRT KRG LWC MG MRB MZ OT RB RH RHN RL RLB RSN RTST SDTB SKND SM SPTN ST STD SWD TBR VEM WP ZH ZVB 
9,42,ALMM ARN BDG BDM BF BKF BMR BP BR BRD BZL CO DDN DMN DRH DRP DTC DWE GBG GDM GK GLN HLG HRL KBD KW LTN LTV LUT MDB MT ODB RV SD SDA SDT SK SRN TBU VHP WDN WSM 
10,31,ALM BK BRN BSD BV DLN EKZ EMNZ GDR GND HBZM HGLG HLGH HRLW IJT LG MTH MTN MTR SBK STM TPSW UST VL VLB VS VSS WFM WS ZBM ZWD 
11,26,ALMB ALMO ALMP APG BDE BHDV EDN EGH EGHM EMN HGL HGZ HK LDM LLS LP MES NSCH SN TBG TG TL UHZ VDL VRY WK 
12,19,CVM DRON DZ DZW ES ESK GR HGLO HNP KMR KTR NH ODZ SGL UHM UTG VSV WR ZB 
13,13,AKL ATN CAS ESE HB KMA KMW KRD LEER OP RD SOG VDM 
14,9,AMR EEM GBR HLO HMN STV VK WM WW 
15,3,AMRN WWW ZA 
16,1,HWD 
17,2,OBD SGN 
18,1,ANA 
19,1,HDRZ 
20,1,HDR 
