hopcount,size,stations
1,2,DTC TBG 
2,2,DTCH VSV 
3,2,ATN WL 
4,2,DID WW 
5,2,WWW ZV 
6,3,AH DVN LTV 
7,9,AHZ ED EST NM OTB RL UT WC WTV 
8,23,AHP ASA ASB DB DVD EDC GD GDG KLP MAS NMGO NMH NML O RVS UTLR UTM UTO UTZL VD WD WF ZA 
9,25,AHPR ASDZ ASHD BDG BKL BNK GV GVC HMN HOR HT LLZM LTN MMLH MRN NMD NWK OW RAI RTA RTD SHL UTT VB WADT 
10,24,AC APN BNZ CK CPS DT DTCP EHV GVMW HFD LAA OP RS RTB RTN SDM TB UTVR VG VNDW VP VTN WAD ZTMO 
11,22,BD BMR BNC BSK BTL GP HM HMBV HTO KTR LDL NVP RH RSW RTZ TBU UTLN VNDC WADN WT YPB ZTM 
12,18,BDPB BET BNN BSKS DR ETN HMBH HMH HTN HZE LEDN OT RHN RSD RTST TBR TL VLB 
13,15,BGN BMN DVNK EHS GZ HTNC HVL MZ ODB SSH TPSW VH VRY ZLW ZP 
14,13,AMF APD BR DV GDM GS HIL KRG LC RB VEM VST ZVB 
15,23,AMFS AML APDO ARN BRN BSD BZL CL DLD DVC GO GVM HRT HVS KBD KBK MDB NKK NS OST TWL VL ZBM 
16,21,AMRI APDM ASD AVAT BHV DDN DN HD HON HVSM HVSP LDM NDB PT SD STZ TG VS VSS VZ WH 
17,13,AKL AMPO ASS BSMZ DA EML HGLG HLM RSN RV ST WP ZL 
18,26,ALMM ASDL ASN BLL DL DMN DMNZ GR HAD HGL HGV HN HNO HWZB KPNZ MP OVN PMR RAT SM VHP WDN WV WZ ZD ZLSH 
19,30,AKM ALM ASSP BHDV BL BN CAS DRON ES ESK GN HDE HGLO HLMS HNK HR HRN KPN KZ LW MRB NVD ODZ OMN PMO RM SPTZ SWK ZDK ZVT 
20,28,ALMB ALMO ALMP AMR ASDM DEI EC ESE FN FWD GERP GND GNN GW HDB HDG HKS HLO LLS LWC MG PMW SKND SPTN STD SWD ZH ZZS 
21,25,AMRN BDM BF BKG BP CO DRH DRP DWE GBG GBR GK GLN HBZM HLG HRL KW LUT MT SDA SDT SK SRN WM WSM 
22,19,BK BKF DLN EMNZ HLGH HRLW HWD IJT KMA LG MTH MTN MTR SBK SDTB STM UST WFM WS 
23,19,APG BDE DDRS EDN EGH EGHM EKZ EMN HGZ LP MES NSCH OBD SGN SN UHZ UTG VDL WK 
24,13,ANA CVM DDR DZ DZW HK HNP KMR NH SGL UHM WR ZB 
25,11,BV DDZD HB HDRZ KMW KRD LEER RD SOG VDM ZWD 
26,5,BRD EEM HDR STV VK 
27,1,RLB 
