hopcount,size,stations
1,2,RTA RTD 
2,10,BD CPS DDR DT DTCP GD RSD RTB SDM SHL 
3,19,ASDL ASDZ ASS BGN DDRS DDZD EHV ETN GDG GV GZ LLZM NWK RSW RTZ TB UT WADT ZLW 
4,39,AH AMF ASA ASB ASD BDPB DB DVD ED GP GS GVC GVMW HM HMBV HN KLP KRG LAA LEDN MAS OT PMR RAI RB RLB RTST SDTB TBR UTM UTO UTVR UTZL WAD WD WT ZD ZTMO ZVB 
5,51,AHP AHZ AMFS APD ARN ASDM ASHD BHV BKL BNK BRD BTL BZL DMNZ DN DR DV EDC GVM HAD HFD HMBH HMH HNK HOR HVL HVSP HZE KBD KZ LDL MDB MRN NKK NS ODB PMO RM SDT SSH TBU UTLN VB VH VTN WADN WF ZDK ZL ZTM ZV 
6,52,AC AHPR AML APDM APDO ASN ASSP AVAT BET BMN BNN BSKS DID DL DLD DVC EC GND HBZM HD HDE HGV HIL HKS HLM HNO HRT HTN HVS KPNZ MP MZ NVP OST OTB PMW PT RAT SM STD UTT VNDW VS VSS VST WTV WV YPB ZLSH ZP ZWD ZZS 
7,46,AKM AMRI BHDV BKG BL BLL BNC BR BSK DMN DVN DVNK EHS EML GLN GN HLMS HON HR HRL HRN HTNC HVSM KBK KPN LC LUT LW MT NDB NVD OMN OVN RV SRN STZ SWK TWL UTLR VD VNDC VP VZ WH WL WZ 
8,42,AMPO APN BK BKF BN BNZ BSMZ CL DA DEI DTCH FN FWD GERP GNN GO GR GW HDB HDG HRLW HWZB LG LWC MG MRB MTN MTR RH RHN RL RSN SBK SKND SPTZ ST SWD VEM VL WP ZH ZVT 
9,33,AKL ALMM BDE BDG BDM BF BP CO DDN DRP DTC DWE EDN EGH EGHM EKZ GBG GK HLG KW LTN LTV MES SD SDA SK SN SPTN TG VDL VHP WDN WSM 
10,19,ALM BRN CVM DLN DRH EMNZ GDR HGLG HLGH IJT KMR LDM MTH NH SGL STM UST WFM WS 
11,18,ALMB ALMO ALMP APG BSD BV EMN HB HGL HGZ KRD LLS LP NSCH SOG TBG UHZ WK 
12,15,DRON DZ DZW ES ESK GDM HGLO HK HNP ODZ UHM VK VSV WR ZB 
13,9,ATN ESE KMW LEER RD TPSW UTG VDM ZBM 
14,8,CAS EEM GBR HT KMA STV TL WW 
15,8,AMR HLO HTO KTR O VG WM WWW 
16,4,AMRN OP RS RVS 
17,4,HMN HWD OW WC 
18,3,OBD SGN ZA 
19,2,ANA EST 
20,3,HDRZ NM NML 
21,3,HDR NMGO NMH 
22,2,MMLH NMD 
23,1,CK 
24,1,BMR 
25,1,VLB 
26,1,VRY 
