hopcount,size,stations
1,2,BTL HT 
2,6,BET HTO O OT UT ZBM 
3,19,AMF ASA ASB ASD DVD EHS GD GDG GDM MAS NM RS RVS TB UTLR UTM UTO UTZL WD 
4,38,AH AMFS ASDM ASDZ ASHD ASS BD BDG BHV BKL BSD CL DMNZ EHV EST GV GVC HLM HOR HVL HVSP LLZM NKK NMH NML NS NWK OW RAI RTA SHL TBU TPSW UTT VB WADT WC ZL 
5,53,AC AHP AHZ APN ASDL ASN ASSP AVAT BDPB BLL BNN CPS DL DLD DR ED ETN GP GVMW HAD HD HDE HFD HGV HM HMBV HN HNO HTNC HVS HWZB KPNZ LAA LDM MMLH MP NMD OTB OVN PMR PT RAT RSD TBR TL VTN WAD WT WV ZD ZLSH ZTMO ZV 
6,51,AHPR AKL AKM BGN BL BMN BNC BSK CAS CK DID DMN DN EDC EML GN GZ HLMS HMBH HMH HNK HR HRN HTN HVSM HZE KPN KTR KZ LDL LW NDB NMGO NVP ODB OMN PMO RM SPTZ STZ SWK WADN WF WTV WZ YPB ZDK ZLW ZP ZTM ZVT 
7,48,AMPO AMR APD BMR BNZ BSKS BSMZ DDZD DEI DV DVN EC FN FWD GERP GNN GR GS GW HDG HKS HLO HRT KRG LC LEDN LTN LWC MG MZ OP PMW RB SKND SM SPTN ST STD SWD UTLN VD VEM VP WL WP ZH ZVB ZZS 
8,45,ALMM AML AMRN APDO ARN BDM BF BHDV BKG BP BR BZL DRH DRP DTCH DVC DVNK DWE GK GLN GO HLG HMN HRL KBD KBK KW LUT MDB MT OST RH RL RV SD SDA SK SRN SSH TWL UTVR VH VLB WM WSM 
9,35,ALM AMRI APDM BK BKF BNK BRN DDN DTC GND HIL HLGH HON HRLW HWD IJT KMA LG LTV MTH MTN MTR SBK STM UST VL VRY VS VSS VST VZ WFM WH WS ZA 
10,30,ALMB ALMO ALMP APG BDE DA DB EDN EGH EGHM EKZ GDR GVM HBZM HGLG HGZ LLS LP MES NSCH OBD RSN SDT SGN SN TG UHZ UTG VDL WK 
11,20,ANA CVM DRON DZ DZW HGL HK HNP KLP KMR MRN NH SDTB SGL TBG UHM VHP WDN WR ZB 
12,19,BN BV DDRS ES ESK HB HDRZ HGLO KMW KRD LEER MRB NVD ODZ RD SOG VDM VNDW VSV 
13,9,ATN DDR EEM ESE HDB HDR STV VK VNDC 
14,8,CO GBG GBR RHN RTB RTD WW ZWD 
15,8,BRD DLN DT DTCP EMNZ RTN SDM WWW 
16,3,EMN RLB RSW 
17,2,RTST RTZ 
