hopcount,size,stations
1,2,KTR TPSW 
2,2,GDM OP 
3,4,BSD CL HMN ZBM 
4,4,HT HTNC LDM ZA 
5,8,AKL EHV EST HTN HTO O TB VG 
6,14,AH AHZ BD BTL GP GR HM HMBV NM NML RS TBU UTLN WT 
7,21,AHP BDPB BET BHDV DN DR ED ETN HMBH HMH HZE NMGO NMH OT OTB OW RM TBR UTVR WC ZV 
8,20,AHPR BMN BNK DID EC EDC EHS GND GZ HRT KLP MMLH MZ NMD RVS STD UT WF WTV ZP 
9,31,AMF APD ASA ASB ASD CK DB DV DVD DVN GD GDG GLN HBZM HRL LC LTN LUT MAS MT SDT SRN UTLR UTM UTO UTZL VD VEM VP WD WL 
10,45,AMFS AML APDO ASDM ASDZ ASHD ASS BDG BHV BK BKL BMR BNZ DMNZ DTCH DVC GO GV GVC HLM HOR HRLW HVL HVSP KBK LG LLZM MRN MTN MTR NKK NS NWK OST RAI RH RL RTA SBK SDTB SHL TWL UTT VB WADT 
11,44,AC AMRI APDM APN ASDL ASSP AVAT BDE BLL BNC BNN CPS DDN DDRS DLD DTC EDN EGH EGHM GVMW HAD HD HDE HFD HN HON HVS HWZB LAA LTV MES OVN PMR PT SN VDL VLB VNDW VTN VZ WAD WH ZD ZTMO 
12,32,BSK CAS CVM DA DDR DMN EML GDR HGLG HLMS HNK HVSM KMR KZ LDL NDB NH NVP PMO RSN SGL SPTZ STZ VNDC VRY WADN WZ YPB ZDK ZL ZTM ZVT 
13,36,AMPO AMR ASN BR BSKS BSMZ DDZD DL HB HGL HGV HKS HLO HNO KPNZ KRD LEDN MP PMW RAT RHN RSD RTB RTD SOG SPTN ST TBG VHP WDN WP WV ZLSH ZLW ZWD ZZS 
14,35,AKM ALMM AMRN BGN BKG BL BN BRD DRH DT DTCP DVNK ES ESK GN HGLO HR HRN KPN LW MRB NVD ODZ OMN RTN SD SDM SSH SWK VH VK VL VSV WM ZVB 
15,29,ALM ATN BKF BRN DEI ESE FN FWD GERP GNN GS GW HDB HDG HIL HWD KMA KRG LWC MG ODB RB RLB RSW SKND SWD TG VST ZH 
16,31,ALMB ALMO ALMP ARN BDM BF BP BZL CO DRP DWE EKZ GBG GBR GK GVM HLG KBD KW LLS MDB OBD RTST RTZ RV SDA SGN SK UTG WSM WW 
17,16,ANA DLN DRON EMNZ HK HLGH IJT MTH SM STM UST VS VSS WFM WS WWW 
18,9,APG BV EMN HDRZ HGZ LP NSCH UHZ WK 
19,7,DZ DZW HDR HNP UHM WR ZB 
20,4,KMW LEER RD VDM 
21,2,EEM STV 
