hopcount,size,stations
1,2,BRD DDR 
2,6,BD DDRS DDZD RLB RSD ZLW 
3,10,BDPB BGN EHV ETN GZ RTST RTZ SDTB TB ZVB 
4,12,GP GS HM HMBV KRG ODB OT RB RTB SDT TBR WT 
5,14,ARN BTL BZL DN GND HBZM HMBH HMH HZE KBD MDB RM RTD TBU 
6,16,BET BHDV DT DTCP EC GD HRT MZ RTA RTN SDM SHL SM STD VS VSS 
7,21,ASB ASD ASDL ASDZ ASS BR CPS EHS GDG GLN GR GV HRL LLZM LUT MT RSW RV SRN UT WADT 
8,30,AKL AMF ASHD BK DB DVD ED GVC GVMW HN HRLW KLP LAA LEDN LG MAS MTN MTR NWK PMR RAI SBK UTM UTO UTVR UTZL VL WAD WD ZD 
9,38,AMFS APD ASA BDE BHV BKL BNK DMNZ EDC EDN EGH EGHM GVM HAD HFD HNK HOR HVL HVSP KZ LDL LDM MES MRN NKK NS PMO SN SSH TG VB VDL VH VTN WADN ZDK ZL ZTM 
10,37,AC APDM APDO ASDM ASN AVAT BNN BSD BSKS CVM DL DLD HD HDE HGV HIL HKS HLM HNO HVS KMR KPNZ MP NH NVP PMW PT RAT SGL UTT VNDW VST WV YPB ZLSH ZTMO ZZS 
11,30,AKM ASSP BKG BL BLL BNC BSK DVNK EML GDM GN HB HLMS HR HRN HVSM KPN KRD LW NDB NVD OMN OVN SOG STZ SWK TWL UTLR VNDC WZ 
12,30,AMPO APN BKF BNZ BSMZ CL DEI DMN FN FWD GERP GNN GW HDB HDG HWZB LWC MG MRB RHN SKND SPTZ ST SWD TPSW VK WP ZBM ZH ZVT 
13,23,ALMM BDG BDM BF BP CO DRP DWE EKZ GBG GK HLG HT HTNC KW LTN SD SDA SK SPTN TL VHP WSM 
14,17,ALM BRN DLN DRH EMNZ HLGH HTN HTO IJT KTR MTH O STM UST VG WFM WS 
15,16,ALMB ALMO ALMP APG BV EMN HGZ LLS LP NSCH OP RS RVS UHZ UTLN WK 
16,11,DRON DZ DZW HK HMN HNP OW UHM WC WR ZB 
17,6,KMW LEER RD UTG VDM ZA 
18,5,CAS EEM EST KMA STV 
19,7,AH AHZ AMR HLO NM NML WM 
20,7,AHP AMRN DR NMGO NMH OTB ZV 
21,9,AHPR BMN DID HWD MMLH NMD WF WTV ZP 
22,10,CK DV DVN LC OBD SGN VD VEM VP WL 
23,10,AML ANA BMR DTCH DVC GO KBK OST RH RL 
24,9,AMRI DDN DTC HDRZ HON LTV VLB VZ WH 
25,6,DA GDR HDR HGLG RSN VRY 
26,3,HGL TBG WDN 
27,6,BN ES ESK HGLO ODZ VSV 
28,2,ATN ESE 
29,2,GBR WW 
30,1,WWW 
