hopcount,size,stations
1,2,NWK RTA 
2,3,GD RTD RTN 
3,11,BD DDR DT DTCP GDG LLZM RSD RTB SDM UT WADT 
4,29,AH AMF ASA ASB ASD BGN DB DDRS DDZD DVD ED EHV ETN GV GZ HT KLP MAS RSW RTZ TB UTM UTO UTVR UTZL WAD WD ZLW ZTMO 
5,52,AHP AHZ AMFS APD ASDM ASDZ ASHD ASS BDPB BHV BKL BNK DMNZ DR DV EDC EST GP GS GVC GVMW HM HMBV HOR HTO HVL HVSP KRG LAA MRN NKK NM NS O OT RAI RB RLB RTST SDTB TBR UTLN VG VTN WADN WF WT YPB ZL ZTM ZV ZVB 
6,57,AC AHPR AML APDM APDO ARN ASN ASSP AVAT BMN BNN BRD BSKS BTL BZL DID DL DLD DN DVC GVM HD HDE HGV HMBH HMH HN HNO HTN HVS HZE KBD KPNZ MDB MP NMGO NMH NML ODB OST OTB PMR PT RAT RM RS RVS SDT TBU UTT VB VNDW WTV WV ZD ZLSH ZP 
7,52,AKM AMRI BET BL BNC BSK DMN DVN EC EML GN GND HBZM HNK HON HR HRN HRT HTNC HVSM KBK KPN KZ LC LW MMLH MZ NDB NMD NVD OMN OW PMO SM STD STZ SWK TWL UTLR VD VNDC VP VS VSS VST VZ WC WH WL WZ ZDK ZWD 
8,44,AMPO APN BHDV BN BNZ BR BSMZ CK CL DA DEI DTCH DVNK EHS FN FWD GERP GLN GNN GO GW HDB HDG HKS HRL LUT LWC MG MRB MT PMW RH RHN RL RSN RV SKND SRN ST SWD VEM WP ZH ZZS 
9,35,ALMM BDG BDM BF BK BKG BMR BP CO DDN DRP DTC DWE GBG GDM GK GR HLG HRLW KW LDL LG LTN LTV MTN MTR SBK SD SDA SK VHP VL WDN WM WSM 
10,27,AKL ALM BDE BKF BRN DLN EDN EGH EGHM EMNZ GDR HGLG HLGH IJT LEDN MES MTH SN STM TG TPSW UST VDL VLB WFM WS ZBM 
11,26,ALMB ALMO ALMP APG CVM EKZ EMN HAD HFD HGL HGZ KMR LDM LLS LP NH NSCH SGL SHL SSH TBG TL UHZ VH VRY WK 
12,21,ASDL BSD DRON DZ DZW ES ESK HB HGLO HIL HLM HNP KRD KTR NVP ODZ SOG UHM VSV WR ZB 
13,11,ATN BLL ESE HLMS KMW LEER OP OVN RD VDM VK 
14,8,EEM GBR HMN HWZB SPTZ STV WW ZVT 
15,3,SPTN WWW ZA 
16,1,DRH 
17,1,BV 
18,1,HK 
19,1,UTG 
20,2,CAS KMA 
21,2,AMR HLO 
22,1,AMRN 
23,1,HWD 
24,2,OBD SGN 
25,1,ANA 
26,1,HDRZ 
27,1,HDR 
