hopcount,size,stations
1,3,HRT VL VRY 
2,3,DN TG VLB 
3,4,BMR HM HMBH RV 
4,4,CK EHV HMH SM 
5,8,BD EHS GP HMBV HT MMLH RM TB 
6,15,BDPB BET DDR EC ETN HTO HZE NMH RSD RTD STD TBU UT WT ZBM 
7,34,ASA ASB ASD BGN BTL DDRS DT DTCP DVD GD GDG GDM GLN HRL LUT MAS MT MZ NM ODB RS RTA RTB RTN SDM SRN TBR UTLR UTM UTO UTZL WD ZLW ZWD 
8,44,AH ASDM ASDZ ASHD ASS BDG BHV BK BKL BRD BSD CL CPS DDZD DMNZ EST GS GV GZ HLM HOR HRLW HVSP KRG LG LLZM MTN MTR NMGO NML NWK O OT RAI RB RSW SBK SDTB SHL UTT VG WADT WC ZVB 
9,42,AC AHP AHZ APN ARN ASDL ASSP BDE BLL BZL DR ED EDN EGH EGHM GVC GVMW HAD HFD HN HTNC HWZB KBD LAA LDM MDB MES NMD OTB OVN OW PMR RLB RVS SN VDL VTN WAD ZA ZD ZTMO ZV 
10,37,AHPR AKL BMN BSK CAS CVM DB DID DMN EDC GVM HLMS HMN HNK HTN KLP KMR KZ LDL NH NVP PMO RTST RTZ SGL SPTZ VB VS VSS WADN WF WTV YPB ZDK ZP ZTM ZVT 
11,25,AMR APD BNK BSKS DV DVN GR HB HKS HLO KRD LC LEDN LTN MRN OP PMW SOG SPTN UTLN VD VEM VP WL ZZS 
12,23,AML AMRN APDO BHDV BKG BNZ DRH DTCH DVC DVNK GO KBK KTR OST RH RL SSH TWL UTVR VH VK VNDW WM 
13,17,AMRI APDM BKF BNC DDN DTC GND HIL HON HWD KMA LTV TL VNDC VST VZ WH 
14,14,BNN DA EKZ GDR HBZM HGLG OBD RHN RSN SDT SGN TPSW UTG ZL 
15,17,ANA ASN DL HGL HGV HK HNO HVL KPNZ MP RAT TBG VHP WDN WV WZ ZLSH 
16,22,AKM AMF BL BN BV DRON ES ESK GN HDE HDRZ HGLO HR HRN KPN LW MRB NVD ODZ OMN SWK VSV 
17,22,AMFS ATN BRN DEI DLD ESE FN FWD GERP GNN GW HDB HDG HDR HVS LWC MG NKK NS SKND SWD ZH 
18,22,AVAT BDM BF BP CO DRP DWE GBG GBR GK HD HLG HVSM KW NDB PT SD SDA SK STZ WSM WW 
19,15,AMPO BSMZ DLN EML EMNZ HLGH IJT MTH ST STM UST WFM WP WS WWW 
20,8,ALMM APG EMN HGZ LP NSCH UHZ WK 
21,7,ALM DZ DZW HNP UHM WR ZB 
22,8,ALMB ALMO ALMP KMW LEER LLS RD VDM 
23,2,EEM STV 
