hopcount,size,stations
1,2,GR LDM 
2,2,BHDV BSD 
3,2,GDM GND 
4,5,CL HBZM SDT TPSW ZBM 
5,4,HT HTNC SDTB TL 
6,8,DDRS EHV HTN HTO KTR O TB VG 
7,11,BTL DDR GP HM HMBV OP RS RVS TBU UTLN WT 
8,19,BD BET DDZD DN HMBH HMH HMN HZE OT OW RM RSD RTB RTD TBR UTVR WC ZLW ZWD 
9,21,BDPB BGN BNK BRD DT DTCP EC EHS ETN GD GZ HRT MZ RTA RTN SDM SM STD UT ZA ZVB 
10,31,AMF ASA ASB ASD BR CPS DB DVD EST GDG GLN GS GV HRL KRG LLZM LUT MAS MT ODB RB RLB RSW RV SRN UTLR UTM UTO UTZL WADT WD 
11,46,AH AHZ AMFS APD ARN ASDM ASDZ ASHD ASS BDG BHV BK BKL BZL DMNZ ED GVC GVMW HLM HOR HRLW HVL HVSP KBD KLP LAA LEDN LG MDB MRN MTN MTR NKK NM NML NS NWK RAI RTST RTZ SBK SHL UTT VL WAD ZL 
12,56,AC AHP APDM APDO APN ASDL ASN ASSP AVAT BDE BLL BNN DL DLD DR EDC EDN EGH EGHM GVM HAD HD HDE HFD HGV HN HNO HVS HWZB KPNZ LDL MES MP NMGO NMH OTB OVN PMR PT RAT SN SSH TG VB VDL VH VNDW VS VSS VTN WADN WV ZD ZLSH ZTM ZV 
13,45,AHPR AKM BL BMN BNC BSKS CAS CVM DID DMN EML GN HIL HLMS HNK HR HRN HVSM KMR KPN KZ LTN LW MMLH NDB NH NMD NVP OMN PMO SGL SPTZ STZ SWK TWL VNDC VST WF WTV WZ YPB ZDK ZP ZTMO ZVT 
14,39,AMPO AMR BNZ BSK BSMZ CK DEI DV DVN DVNK FN FWD GERP GNN GW HB HDB HDG HKS HLO KRD LC LWC MG MRB PMW RHN SKND SOG SPTN ST SWD VD VEM VP WL WP ZH ZZS 
15,30,ALMM AML AMRN BDM BF BKG BMR BP CO DRH DRP DTCH DVC DWE GBG GK GO HLG KBK KW OST RH RL SD SDA SK VHP VK WM WSM 
16,22,ALM AMRI BKF BRN DDN DLN DTC EMNZ HLGH HON HWD IJT KMA LTV MTH STM UST VLB VZ WFM WH WS 
17,20,ALMB ALMO ALMP APG DA EKZ EMN GDR HGLG HGZ LLS LP NSCH OBD RSN SGN UHZ UTG VRY WK 
18,12,ANA DRON DZ DZW HGL HK HNP TBG UHM WDN WR ZB 
19,13,BN BV ES ESK HDRZ HGLO KMW LEER NVD ODZ RD VDM VSV 
20,5,ATN EEM ESE HDR STV 
21,2,GBR WW 
22,1,WWW 
