hopcount,size,stations
1,5,ASB ASD ASDM DVD UT 
2,22,AH ALM ASDZ ASHD ASS ASSP DB DMNZ ED GD GDG HLM HT HVS KLP MAS RAI UTLR UTM UTO UTVR WD 
3,42,AC AHP AHZ ALMB ALMO ALMP AMF ASDL BDG BHV BKL BLL BNK BRN DMN DR EHV EST HAD HN HTO HVSP HWZB LLS MRN NM NWK O OVN PMR RTA SHL TB UTLN UTT UTZL VG WADT WF WP ZD ZV 
4,49,AHPR AMFS AMPO APD BD BTL CAS CPS DID DLD DRON DV GP GVC HFD HGV HIL HLMS HM HMBV HNK HOR HTN HVL KZ LEDN NDB NKK NMGO NMH NML NS OTB PMO RS RTD RTN RVS SD SPTZ TBU VNDW VTN WT WTV WV ZDK ZL ZVT 
5,60,ALMM AML AMR APDM APDO ASN AVAT BDPB BET BL BNN BSMZ DDR DL DN DVC DVN DVNK ETN GV HD HDE HKS HLO HMBH HMH HNO HR HTNC HZE KPNZ LAA LDL LW MMLH MP NMD NVP OST OT OW PMW PT RAT RM RSD RTB SPTN ST TBR VB VH VNDC VP WC WL ZLSH ZP ZTM ZZS 
6,56,AKM AMRI AMRN APN BGN BKG BMN BNC CK CL DDZD DEI DRH DT DTCH EC EHS EML FN FWD GN GVMW GW GZ HDG HON HRN HRT HVSM KBK KPN LC LWC MG MZ NVD OMN RH RHN RTZ SKND SM SSH STD STZ SWK TWL VD VST VZ WH WM WZ YPB ZLW ZTMO 
7,43,BKF BMR BN BNZ BP BR BSK DA DRP DTC DTCP DWE GDM GERP GLN GNN GO GS GVM HDB HLG HRL HWD KMA KRG LLZM LUT MRB MT RB RL RLB RSN RSW RTST RV SDM SK SRN SWD VEM ZH ZVB 
8,38,ARN BDM BF BK BRD BSD BSKS BZL CO DDN EKZ GBG GDR GK HLGH HRLW IJT KBD KW LG LTN LTV MDB MTN MTR OBD ODB SBK SDA SGN TPSW UTG VHP VL VLB WDN WSM ZBM 
9,29,ANA BDE DLN EDC EDN EGH EGHM EMNZ HGLG HK LDM MES MTH SN STM TBG TG TL UST VDL VRY VS VSS WADN WFM WK WS WWW ZWD 
10,19,AKL APG BV CVM EMN HDRZ HGL HGZ HNP KMR KTR LP NH NSCH SGL UHZ VSV WAD WW 
11,17,ATN DZ DZW ES ESK GR HB HDR HGLO KMW KRD ODZ OP SOG UHM WR ZB 
12,8,BHDV ESE HMN LEER RD STV VDM VK 
13,4,EEM GBR GND ZA 
14,2,HBZM SDT 
15,1,SDTB 
16,1,DDRS 
