hopcount,size,stations
1,2,WADN WADT 
2,2,BSKS GD 
3,10,BSK GDG GV GVC LLZM NWK RTA RTD UT VB 
4,26,AH AMF APN ASB BD CPS DB DDR DT DTCP ED GVMW HT KLP LAA MAS RSD RTB RTN SDM UTM UTO UTVR UTZL WD ZTMO 
5,41,AHP AHZ AMFS APD ASHD BDG BGN BHV BKL BNK DDRS DDZD DR DV EDC EHV EST ETN GZ HOR HTO HVL HVSP LDL MRN NKK NM NS O RSW RTZ TB UTLN VG VTN WF YPB ZL ZLW ZTM ZV 
6,51,AC AHPR AML APDM APDO ASN AVAT BDPB BMN BNN BTL DID DL DLD DVC GP GS HD HDE HGV HM HMBV HNO HTN HVS KPNZ KRG LEDN MP NMGO NMH NML OST OTB PT RAT RB RLB RS RTST RVS SDTB TBR UTT VNDW WT WTV WV ZLSH ZP ZVB 
7,56,AKM AMRI ARN ASD BET BL BNC BRD BZL DN DVN DVNK EML GN HAD HFD HMBH HMH HON HR HRN HTNC HVSM HZE KBD KBK KPN LC LW MDB MMLH NDB NMD NVD ODB OMN OT OW RM SDT SHL SSH STZ SWK TBU TWL UTLR VD VH VNDC VP VZ WC WH WL WZ 
8,48,AMPO ASDL ASDZ ASS BN BNZ BSMZ CK CL DA DEI DTCH EC EHS FN FWD GERP GND GNN GO GW HBZM HDB HDG HIL HLM HRT LWC MG MRB MZ NVP RH RHN RL RSN SKND SM ST STD SWD VEM VS VSS VST WP ZH ZWD 
9,40,ALMM BDM BF BHDV BLL BMR BP BR CO DDN DRP DTC DVD DWE GBG GDM GK GLN GVM HLG HLMS HN HRL KW LTN LTV LUT MT OVN PMR RAI RV SD SDA SK SRN VHP WDN WSM ZD 
10,34,ALM ASA BK BRN BSD DLN DMNZ EMNZ GDR GR HGLG HLGH HNK HRLW HWZB IJT KZ LG MTH MTN MTR PMO SBK SPTZ STM TPSW UST VL VLB WFM WS ZBM ZDK ZVT 
11,30,AKL ALMB ALMO ALMP APG ASDM BDE EDN EGH EGHM EMN HGL HGZ HKS LDM LLS LP MES NSCH PMW SN SPTN TBG TG TL UHZ VDL VRY WK ZZS 
12,20,ASSP BKG CVM DRH DRON DZ DZW ES ESK HGLO HNP KMR KTR NH ODZ SGL UHM VSV WR ZB 
13,13,ATN BKF BV DMN ESE HB KMW KRD LEER OP RD SOG VDM 
14,8,EEM EKZ GBR HK HMN STV VK WW 
15,3,UTG WWW ZA 
16,2,CAS KMA 
17,3,AMR HLO WM 
18,1,AMRN 
19,1,HWD 
20,2,OBD SGN 
21,1,ANA 
22,1,HDRZ 
23,1,HDR 
