hopcount,size,stations
1,4,AH NM NMD RVS 
2,10,AHP DR ED EST NMGO NMH NML O OTB ZV 
3,14,AHPR AHZ BMN DB DID EDC HT KLP MMLH OW WF WTV ZA ZP 
4,19,APD BNK CK DV DVN EHV HMN LC LTN MRN RS TB UT VD VEM VG VP WL ZBM 
5,35,AML APDO ASA ASB ASD BD BMR BNZ BTL DTCH DVC DVD GD GDG GDM GO GP HM HMBV HTO KBK MAS OP OST RH RL TBU TWL UTLR UTM UTO UTZL VNDW WD WT 
6,44,AMRI APDM ASDM ASDZ ASHD ASS BDG BDPB BET BHV BKL BNC BSD CL DDN DMNZ DN DTC ETN GV GVC HLM HMBH HMH HON HOR HZE KTR LLZM LTV NWK OT RAI RSD RTA SHL TBR UTT VB VLB VNDC VZ WADT WH 
7,35,AC APN ASDL ASSP BGN BLL BNN CPS DA EHS GDR GVMW GZ HAD HFD HGLG HN HTNC HWZB LAA LDM MZ ODB OVN PMR RHN RSN TL VRY VTN WAD ZD ZL ZLW ZTMO 
8,38,AKL ASN BR BSK CAS DDZD DL GS HGL HGV HLMS HNK HNO HTN HVL KPNZ KRG KZ LDL MP NVP PMO RAT RB SPTZ TBG TPSW VHP WADN WDN WV WZ YPB ZDK ZLSH ZTM ZVB ZVT 
9,36,AKM AMF AMR ARN BL BN BSKS BZL DRON ES ESK GN GR HDE HGLO HKS HLO HR HRN HRT KBD KPN LEDN LW MDB MRB NVD ODZ OMN PMW SPTN SWK UTLN VL VSV ZZS 
10,33,AMFS AMRN ATN BHDV BKG BRN DEI DLD DRH DVNK ESE FN FWD GERP GNN GW HDB HDG HVS LWC MG NKK NS SKND SSH SWD TG UTVR VH VS VSS WM ZH 
11,30,AVAT BDM BF BKF BP CO DRP DWE GBG GBR GK GND HD HIL HLG HVSM HVSP HWD KMA KW NDB PT RV SD SDA SK STZ VST WSM WW 
12,23,AMPO BSMZ DLN EKZ EML EMNZ GVM HBZM HLGH IJT MTH OBD SDT SGN SM ST STM UST UTG WFM WP WS WWW 
13,13,ALMM ANA APG DMN EMN HGZ HK LP NSCH RM SDTB UHZ WK 
14,12,ALM BV DDRS DZ DZW EC HDRZ HNP STD UHM WR ZB 
15,15,ALMB ALMO ALMP DDR GLN HDR HRL KMW LEER LLS LUT MT RD SRN VDM 
16,11,BK EEM HRLW LG MTN MTR RTB RTD SBK STV ZWD 
17,12,BDE BRD DT DTCP EDN EGH EGHM MES RTN SDM SN VDL 
18,6,CVM KMR NH RLB RSW SGL 
19,5,HB KRD RTST RTZ SOG 
20,1,VK 
