hopcount,size,stations
1,3,GVC YPB ZTMO 
2,6,GV LAA LEDN LLZM SHL VB 
3,14,ASB ASD ASDL ASDZ ASS DT GD GVM GVMW HAD HFD LDL SSH VH 
4,20,ALM ASHD DTCP DVD GDG HIL HLM HN NVP NWK PMR RAI RSW RTA RTD SDM UT VST WADT ZD 
5,33,AH ALMB ALMO ALMP AMF ASA BD BLL CPS DB DDR DMNZ DVNK ED HLMS HNK HT KLP KZ LLS MAS OVN PMO RSD RTB RTN UTM UTO UTVR UTZL WAD WD ZDK 
6,45,AHP AHZ AMFS APD ASDM BGN BHV BKL BNK DDRS DDZD DR DRON DV EDC EHV EST ETN GZ HKS HOR HTO HVL HVSP HWZB MRN NKK NM NS O PMW RTZ SPTZ TB UTLN VG VTN WADN WF WP ZL ZLW ZV ZVT ZZS 
7,56,AC AHPR AML AMPO APDM APDO ASN ASSP AVAT BDPB BKG BMN BNN BSKS BTL DID DL DLD DVC GP GS HD HDE HGV HM HMBV HNO HTN HVS KPNZ KRG MP NMGO NMH NML OST OT OTB PT RAT RB RLB RS RTST RVS SDTB SPTN TBR UTT VNDW WT WTV WV ZLSH ZP ZVB 
8,53,AKM ALMM AMRI ARN BET BKF BL BNC BRD BSK BZL DMN DN DRH DVN EML GN HMBH HMH HON HR HRN HTNC HVSM HZE KBD KBK KPN LC LW MDB MMLH NDB NMD NVD ODB OMN OW RM SDT STZ SWK TBU TWL UTLR VD VNDC VP VZ WC WH WL WZ 
9,42,APN BN BNZ BSMZ BV CK CL DA DEI DTCH EC EHS EKZ FN FWD GERP GND GNN GO GW HBZM HDB HDG HRT LWC MG MRB MZ RH RHN RL RSN SKND SM ST STD SWD VEM VS VSS ZH ZWD 
10,32,BDG BDM BF BHDV BMR BP BR CO DDN DRP DTC DWE GBG GDM GK GLN HK HLG HRL KW LTN LTV LUT MT RV SD SDA SK SRN VHP WDN WSM 
11,25,BK BRN BSD DLN EMNZ GDR GR HGLG HLGH HRLW IJT LG MTH MTN MTR SBK STM TPSW UST UTG VL VLB WFM WS ZBM 
12,23,AKL APG BDE CAS EDN EGH EGHM EMN HGL HGZ KMA LDM LP MES NSCH SN TBG TG TL UHZ VDL VRY WK 
13,19,AMR CVM DZ DZW ES ESK HGLO HLO HNP KMR KTR NH ODZ SGL UHM VSV WM WR ZB 
14,11,AMRN ATN ESE HB KMW KRD LEER OP RD SOG VDM 
15,7,EEM GBR HMN HWD STV VK WW 
16,4,OBD SGN WWW ZA 
17,1,ANA 
18,1,HDRZ 
19,1,HDR 
