hopcount,size,stations
1,2,BRN ST 
2,3,AMF HVS STZ 
3,13,AMFS APD ASD DLD DV DVD HVL HVSM HVSP NDB NKK NS ZL 
4,31,AML AMPO APDM APDO ASA ASB ASDZ ASN ASS AVAT BHV BNN BSMZ DL DVC HD HDE HGV HLM HNO HOR KPNZ MP OST PT RAI RAT WP WV ZLSH ZP 
5,37,AC AKM ALMM AMRI ASDL ASHD BL BLL BMN BNC DMN DMNZ EML GN HAD HN HON HR HRN HWZB KBK KPN LC LW NVD OMN OVN PMR SHL SWK TWL UTO VD VZ WH WZ ZD 
6,34,ALM ASSP BN BNZ CAS DA DEI FN FWD GERP GNN GO GW HDB HDG HFD HIL HLMS HNK KZ LWC MG MRB PMO RL RSN SKND SPTZ SWD UT VEM ZDK ZH ZVT 
7,41,ALMB ALMO ALMP AMR ASDM BDM BF BP CO DB DDN DRP DWE GBG GD GDG GK HKS HLG HLO HT KLP KW LLS LTN LTV MAS NVP PMW SDA SK SPTN UTLR UTM UTVR UTZL VHP WD WDN WSM ZZS 
8,37,AMRN BDG BKG BKL BNK DLN DRH DRON EDC EHV EMNZ GV GVC HGLG HLGH HTO IJT LLZM MRN MTH NWK O RTA RTD SSH STM TB UST UTLN UTT VB VG WADT WFM WM WS WWW 
9,36,APG APN BD BKF BTL CPS DT DTCP ED EMN GP GVMW HGL HGZ HM HMBV HTN HWD KMA LAA LP NSCH RS RTB RTN RVS SDM TBU UHZ VNDW VTN WAD WK WT WW ZTMO 
10,36,AH BDPB BET BSK DN DZ DZW EKZ ES ESK ETN HGLO HMBH HMH HNP HTNC HZE LDL OBD ODZ OT OW RM RSW RTZ SGN TBR UHM UTG VNDC WADN WF WR YPB ZB ZTM 
11,28,AHP AHZ ANA BSKS CL DR EC EHS ESE EST GZ HK HRT KMW LEDN LEER MZ NM OTB RD RHN RLB RTST SM STD VDM WC ZV 
12,20,AHPR BRD BV DID DVNK EEM GBR GDM GLN HDRZ HRL LUT MT NMGO NMH NML SRN STV VH WTV 
13,17,BK BSD DVN HDR HRLW LG MMLH MTN MTR NMD SBK TPSW VP VST WL ZBM ZWD 
14,13,BDE CK DTCH EDN EGH EGHM GVM LDM MES RH SN TL VDL 
15,8,AKL BMR CVM DTC KMR KTR NH SGL 
16,7,GDR GR HB KRD OP SOG VLB 
17,5,BHDV HMN TBG VK VRY 
18,4,BR GND VSV ZA 
19,4,ATN HBZM SDT VL 
20,2,SDTB TG 
21,2,DDRS RV 
22,1,DDR 
23,3,DDZD RSD ZLW 
24,2,BGN ZVB 
25,4,GS KRG ODB RB 
26,4,ARN BZL KBD MDB 
27,2,VS VSS 
