hopcount,size,stations
1,3,VB ZTM ZTMO 
2,2,GVC LLZM 
3,5,GD GV LAA LEDN SHL 
4,18,ASB ASD ASDL ASDZ ASS DT GDG GVM GVMW HAD HFD LDL NWK RTA SSH UT VH WADT 
5,30,AH ALM AMF APN ASHD CPS DB DTCP DVD ED HIL HLM HN HT KLP MAS NVP PMR RAI RSW RTD SDM UTM UTO UTVR UTZL VST WAD WD ZD 
6,48,AHP AHZ ALMB ALMO ALMP AMFS APD ASA BD BDG BHV BKL BLL BNK DDR DMNZ DR DV DVNK EDC EHV EST HLMS HNK HOR HTO HVL HVSP KZ LLS MRN NKK NM NS O OVN PMO RSD RTB RTN UTLN VG VTN WADN WF ZDK ZL ZV 
7,59,AC AHPR AML APDM APDO ASDM ASN AVAT BGN BMN BNN BSKS BTL DDRS DDZD DID DL DLD DRON DVC ETN GP GZ HD HDE HGV HKS HM HMBV HNO HTN HVS HWZB KPNZ MP NMGO NMH NML OST OTB PMW PT RAT RS RTZ RVS SPTZ TB UTT VNDW WP WT WTV WV ZLSH ZLW ZP ZVT ZZS 
8,55,AKM AMPO AMRI ASSP BDPB BET BKG BL BNC BSK DN DVN EML GN GS HMBH HMH HON HR HRN HTNC HVSM HZE KBK KPN KRG LC LW MMLH NDB NMD NVD OMN OT OW RB RLB RM RTST SDTB SPTN STZ SWK TBR TWL UTLR VD VNDC VP VZ WC WH WL WZ ZVB 
9,46,ALMM ARN BKF BN BNZ BRD BSMZ BZL CK CL DA DEI DMN DRH DTCH EC EHS FN FWD GERP GNN GO GW HDB HDG HRT KBD LWC MDB MG MRB MZ ODB RH RHN RL RSN SDT SKND SM ST STD SWD TBU VEM ZH 
10,36,BDM BF BMR BP BR BV CO DDN DRP DTC DWE EKZ GBG GDM GK GLN GND HBZM HLG HRL KW LTN LTV LUT MT RV SD SDA SK SRN VHP VS VSS WDN WSM ZWD 
11,25,BHDV BK BRN BSD DLN EMNZ GDR HGLG HK HLGH HRLW IJT LG MTH MTN MTR SBK STM TPSW UST VL VLB WFM WS ZBM 
12,21,APG BDE EDN EGH EGHM EMN GR HGL HGZ LP MES NSCH SN TBG TG TL UHZ UTG VDL VRY WK 
13,19,AKL CAS CVM DZ DZW ES ESK HGLO HNP KMA KMR KTR NH ODZ SGL UHM VSV WR ZB 
14,14,AMR ATN ESE HB HLO KMW KRD LDM LEER OP RD SOG VDM WM 
15,7,AMRN EEM GBR HMN STV VK WW 
16,3,HWD WWW ZA 
17,2,OBD SGN 
18,1,ANA 
19,1,HDRZ 
20,1,HDR 
