hopcount,size,stations
1,2,NS WZ 
2,3,AMF HD ZL 
3,21,ALMO APD ASN BRN DL DLD EML HGV HNO HVL HVS KPNZ LLS MP NKK RAT UT WD WH WV ZLSH 
4,35,AKM ALMB APDM ASD AVAT BDG BHV BL BNN DB DRON DVD GD GDG GN HR HRN HT HVSM HVSP KPN LW MAS NDB NVD OMN OST PT SD STZ SWK UTLR UTM UTVR UTZL 
5,52,ALMP AMFS AML AMPO APN ASA ASB ASDZ ASS BKL BNC BNK BSMZ DEI DV EHV FN FWD GERP GNN GV GVC GW HDB HDG HLM HOR HTO KBK LLZM LWC MG MRB MRN NWK O RAI RTA RTD SKND ST SWD TB UTLN UTO UTT VB VG WADT WDN WP ZH 
6,58,AC ALMM AMRI ASDL ASHD BD BDM BF BLL BNZ BP BSK BTL CO CPS DMN DMNZ DRP DT DTCP DVC DWE GBG GK GP GVMW HAD HGL HLG HM HMBV HN HTN HWZB KW LAA LDL OVN PMR RS RSN RTB RTN SDA SDM SHL SK TBU TWL VHP VNDW VTN WAD WSM WT ZD ZP ZTMO 
7,55,ALM APDO ASSP BDPB BET BMN BN BSKS CAS DA DLN DN DR EMNZ ES ESK ETN HFD HGLG HGLO HIL HLGH HLMS HMBH HMH HNK HON HTNC HZE IJT KZ LC LEDN LTN MTH ODZ OT OW PMO RSW RTZ SPTZ STM TBR UST VD VEM VNDC WADN WFM WS YPB ZDK ZTM ZVT 
8,31,AH AMR APG ASDM CL DDN DVNK EDC EHS EMN ESE GZ HGZ HKS HLO LP MZ NSCH NVP PMW RH RHN RL RLB RTST SPTN UHZ VH VZ WK ZZS 
9,23,AHZ AMRN BKG BRD DRH DZ DZW ED EST GBR GDM GO HNP LTV NM SSH UHM VP VST WC WM WR ZB 
10,21,AHPR BKF BSD GVM HWD KLP KMA KMW LEER NMGO NMH NML RD RVS TPSW VDM WF WWW ZA ZBM ZWD 
11,14,AHP EEM EKZ HMN LDM MMLH NMD OBD OTB SGN STV TL UTG WW 
12,8,AKL ANA ATN CK HK KTR OP WTV 
13,6,BMR BV DVN GR HDRZ VSV 
14,4,BHDV HDR VLB ZV 
15,3,DID GND VRY 
16,4,BR HBZM SDT WL 
17,4,DTCH HRT SDTB VL 
18,3,DDRS DTC TG 
19,3,DDR GDR RV 
20,5,DDZD RSD SM TBG ZLW 
21,3,BGN RM ZVB 
22,6,EC GS KRG ODB RB STD 
23,9,ARN BZL GLN HRL KBD LUT MDB MT SRN 
24,8,BK HRLW LG MTN MTR SBK VS VSS 
25,7,BDE EDN EGH EGHM MES SN VDL 
26,4,CVM KMR NH SGL 
27,3,HB KRD SOG 
28,1,VK 
