hopcount,size,stations
1,2,DDR ZLW 
2,7,BDPB DDRS RSD RTB RTD ZVB ZWD 
3,12,BD BGN BRD DT DTCP GD ODB RTA RTN SDM SDTB SHL 
4,20,ASB ASD ASDL ASDZ ASS CPS EHV ETN GDG GS GV GZ KRG LLZM RB RLB RSW SDT TB WADT 
5,28,ARN ASHD BZL DVD GND GP GVC GVMW HBZM HM HMBV HN HT KBD LAA LEDN MDB NWK OT PMR RAI RTST RTZ TBR WAD WD WT ZD 
6,29,ASA BHDV BKL BTL DMNZ DN GVM HAD HFD HMBH HMH HNK HTO HZE KZ LDL O PMO RM SSH TBU VB VH VS VSS VTN WADN ZDK ZTM 
7,23,AC ASDM BET BSKS EC GR HIL HKS HLM HRT MZ NVP PMW RS RVS SM STD UTT VG VST YPB ZTMO ZZS 
8,19,AKL ASSP BKG BLL BR BSK DVNK EHS GLN HLMS HRL LUT MT OVN OW RV SRN UTLR WC 
9,14,APN BK BKF DMN HRLW HWZB LDM LG MTN MTR SBK SPTZ VL ZVT 
10,12,BDE BDG BSD EDN EGH EGHM EKZ MES SN SPTN TG VDL 
11,6,CVM DRH GDM KMR NH SGL 
12,7,BV CL HB KRD SOG TPSW ZBM 
13,4,HK HTNC TL VK 
14,3,HTN KTR UTG 
15,4,CAS KMA OP UTLN 
16,5,AMR HLO HMN UTVR WM 
17,4,AMRN BNK UT ZA 
18,8,AMF DB EST HWD MAS UTM UTO UTZL 
19,18,AH AHZ AMFS APD BHV ED HOR HVL HVSP KLP MRN NKK NM NML NS OBD SGN ZL 
20,27,AHP ANA APDM APDO ASN AVAT BNN DL DLD DR EDC HD HDE HGV HNO HVS KPNZ MP NMGO NMH OTB PT RAT VNDW WV ZLSH ZV 
21,27,AHPR AKM BL BMN BNC DID EML GN HDRZ HR HRN HVSM KPN LTN LW MMLH NDB NMD OMN STZ SWK TWL VNDC WF WTV WZ ZP 
22,29,AMPO BNZ BSMZ CK DEI DV DVN FN FWD GERP GNN GW HDB HDG HDR LC LWC MG MRB RHN SKND ST SWD VD VEM VP WL WP ZH 
23,25,ALMM AML BDM BF BMR BP CO DRP DTCH DVC DWE GBG GK GO HLG KBK KW OST RH RL SD SDA SK VHP WSM 
24,19,ALM AMRI BRN DDN DLN DTC EMNZ HLGH HON IJT LTV MTH STM UST VLB VZ WFM WH WS 
25,16,ALMB ALMO ALMP APG DA EMN GDR HGLG HGZ LLS LP NSCH RSN UHZ VRY WK 
26,10,DRON DZ DZW HGL HNP TBG UHM WDN WR ZB 
27,11,BN ES ESK HGLO KMW LEER NVD ODZ RD VDM VSV 
28,4,ATN EEM ESE STV 
29,2,GBR WW 
30,1,WWW 
