hopcount,size,stations
1,2,DRON ZL 
2,16,AMF AMFS APD ASN DL HD HGV HNO LLS MP NS RAT WH WV WZ ZLSH 
3,24,AKM ALM ALMB ALMO APDM BL BRN DLD EML GN HDE HR HRN HVL HVS KPN LW NKK NVD OMN OST SWK UT WD 
4,40,ALMM ALMP AML ASD ASDZ AVAT BDG BHV BNN DB DEI DV DVD FN FWD GD GDG GERP GNN GW HDB HDG HT HVSP KBK LWC MAS MG MRB PT SD SKND STZ SWD UTLR UTM UTVR UTZL WDN ZH 
5,46,AMPO AMRI APN ASA ASB ASS BDM BF BKL BNC BNK BP CO DRP DVC DWE EHV GBG GK HGL HLG HLM HOR HTO KW LLZM MRN NWK RAI RSN RTA RTD SDA SHL SK ST TB TWL UTLN UTO UTT VG VHP WADT WSM ZP 
6,55,APDO ASDL ASHD BD BLL BMN BN BNZ BSK BTL CPS DA DLN DR EMNZ ES ESK GP GVC HAD HFD HGLG HGLO HLGH HM HMBV HN HON HTN HWZB IJT LC LEDN MTH NDB ODZ OVN PMR RTB RTN SDM STM TBU UST VD VEM VNDW VTN WAD WFM WP WS WT ZD ZTMO 
7,48,AC AH APG BDPB BET BSKS BSMZ CAS DDN DMN DMNZ DVNK EMN ESE ETN GV HGZ HIL HLMS HMBH HMH HNK HTNC HZE KZ LAA LDL LP LTN NSCH NVP OT PMO RH RL RTZ SPTZ TBR UHZ VB VNDC VZ WADN WK YPB ZDK ZTM ZVT 
8,36,AHZ AMR ASSP CL DT DZ DZW ED EHS EST GBR GO GVMW GZ HKS HLO HNP HVSM LTV MZ NM OTB PMW RHN RLB RTST SPTN SSH UHM VH VP VST WC WR ZB ZZS 
9,25,AHPR AMRN ASDM BKG BRD DRH DTCP EDC GDM GVM KLP KMW LEER NMGO NMH NML O RD RSW RVS VDM WF WM WWW ZA 
10,14,AHP BKF BSD EEM HMN HWD KMA MMLH NMD OW STV WW ZBM ZWD 
11,10,ATN CK EKZ LDM OBD OP RS SGN UTG WTV 
12,7,AKL ANA BMR DVN HK KTR VSV 
13,6,BV GR HDRZ TL VLB ZV 
14,5,BHDV DID HDR TPSW VRY 
15,3,BR GND WL 
16,5,DTCH HBZM HRT SDT VL 
17,4,DN DTC SDTB TG 
18,3,DDRS GDR RV 
19,3,DDR SM TBG 
20,4,DDZD RM RSD ZLW 
21,4,BGN EC STD ZVB 
22,9,GLN GS HRL KRG LUT MT ODB RB SRN 
23,10,ARN BK BZL HRLW KBD LG MDB MTN MTR SBK 
24,9,BDE EDN EGH EGHM MES SN VDL VS VSS 
25,4,CVM KMR NH SGL 
26,3,HB KRD SOG 
27,1,VK 
