hopcount,size,stations
1,2,DDRS SDT 
2,3,DDR GND HBZM 
3,8,BD BHDV DDZD RSD RTB RTD ZLW ZWD 
4,16,BDPB BGN BRD DT DTCP EHV ETN GD GR GZ RTA RTN SDM SHL TB ZVB 
5,20,AKL ASDL ASS CPS GDG GP GS GV HM HMBV KRG LLZM ODB OT RB RLB RSW TBR WADT WT 
6,24,ARN BTL BZL DN GVC GVMW HMBH HMH HN HZE KBD LAA LDM LEDN MDB NWK PMR RM RTST RTZ TBU WAD WD ZD 
7,22,BET BSD EC GVM HAD HFD HNK HRT KZ LDL MZ PMO SM SSH STD VB VH VS VSS WADN ZDK ZTM 
8,19,BR BSKS EHS GDM GLN HIL HKS HLM HRL LUT MT NVP PMW RV SRN VST YPB ZTMO ZZS 
9,16,BK BKG BLL BSK CL DVNK HLMS HRLW LG MTN MTR OVN SBK TPSW VL ZBM 
10,16,APN BDE BKF EDN EGH EGHM HT HTNC HWZB MES SN SPTZ TG TL VDL ZVT 
11,12,BDG CVM EKZ HTN HTO KMR KTR NH O SGL SPTN VG 
12,8,DRH HB KRD OP RS RVS SOG UTLN 
13,6,BV HMN OW UTVR VK WC 
14,4,BNK HK UT ZA 
15,13,AMF ASA ASB ASD DB DVD EST MAS UTG UTLR UTM UTO UTZL 
16,25,AH AHZ AMFS APD ASDM ASDZ ASHD BHV BKL CAS DMNZ ED HOR HVL HVSP KLP KMA MRN NKK NM NML NS RAI UTT ZL 
17,32,AC AHP AMR APDM APDO ASN ASSP AVAT BNN DL DLD DR EDC HD HDE HGV HLO HNO HVS KPNZ MP NMGO NMH OTB PT RAT VNDW VTN WM WV ZLSH ZV 
18,28,AHPR AKM AMRN BL BMN BNC DID DMN EML GN HR HRN HVSM KPN LTN LW MMLH NDB NMD OMN STZ SWK TWL VNDC WF WTV WZ ZP 
19,29,AMPO BNZ BSMZ CK DEI DV DVN FN FWD GERP GNN GW HDB HDG HWD LC LWC MG MRB RHN SKND ST SWD VD VEM VP WL WP ZH 
20,27,ALMM AML BDM BF BMR BP CO DRP DTCH DVC DWE GBG GK GO HLG KBK KW OBD OST RH RL SD SDA SGN SK VHP WSM 
21,20,ALM AMRI ANA BRN DDN DLN DTC EMNZ HLGH HON IJT LTV MTH STM UST VLB VZ WFM WH WS 
22,17,ALMB ALMO ALMP APG DA EMN GDR HDRZ HGLG HGZ LLS LP NSCH RSN UHZ VRY WK 
23,11,DRON DZ DZW HDR HGL HNP TBG UHM WDN WR ZB 
24,11,BN ES ESK HGLO KMW LEER NVD ODZ RD VDM VSV 
25,4,ATN EEM ESE STV 
26,2,GBR WW 
27,1,WWW 
