hopcount,size,stations
1,5,HR LLS LW SWK ZL 
2,25,AKM ALM ALMB ALMO AMF AMFS APD DEI DL FN FWD GW HD HDG HNO KPNZ LWC MG MP NS RAT SKND WH WZ ZLSH 
3,28,ALMM ALMP APDM ASD ASDZ ASN BP BRN DLD DRON DRP DVD DWE EML HDE HGV HLG HVL HVS KPN NKK NVD OMN OST SK UT WD ZH 
4,38,AML AMPO ASA ASB ASS AVAT BDG BHV BL BNN DB DV GD GDG GK GN HDB HLGH HLM HRN HT HVSM HVSP IJT KBK MAS MRB NDB PT RAI SD SHL STZ UTLR UTM UTVR UTZL WDN 
5,48,AMRI APN ASDL ASHD BKL BLL BNC BNK BSMZ CO DVC EHV GBG GERP GNN GV GVC HAD HFD HGL HN HOR HTO HWZB LEER LLZM MRN NWK OVN PMR RSN RTA RTD ST SWD TB TWL UTLN UTO UTT VB VG VHP WADT WK WP ZD ZP 
6,58,AC APDO BD BDM BF BMN BN BNZ BSK BTL CAS CPS DA DLN DMN DMNZ DR DT DTCP EMNZ ES ESK GP GVMW HGLG HGLO HIL HLMS HM HMBV HNK HNP HON HTN KW KZ LAA LC LDL NVP ODZ PMO RTB RTN SDA SDM SPTZ TBU VD VEM VNDW VTN WAD WSM WT ZDK ZTMO ZVT 
7,39,AH AMR ASSP BDPB BET BSKS DDN EMN ESE ETN HKS HLO HMBH HMH HTNC HZE KMW LEDN LTN MTH OT PMW RH RL RSW RTZ SPTN SSH STM TBR UST VNDC VZ WADN WFM WS YPB ZTM ZZS 
8,30,AHZ AMRN APG ASDM BKG CL DRH DVNK ED EHS EST GBR GO GZ HGZ LP LTV MZ NM NSCH OTB RHN RLB RTST STV UHZ VH VP WC WM 
9,22,AHPR BKF BRD DZ DZW EDC GDM HWD KLP KMA NMGO NMH NML O RVS UHM VST WF WR WWW ZA ZB 
10,16,AHP BSD EKZ GVM HMN MMLH NMD OBD OW RD SGN UTG VDM WW ZBM ZWD 
11,9,ANA ATN CK EEM HK LDM OP RS WTV 
12,7,AKL BMR BV DVN HDRZ KTR VSV 
13,5,GR HDR TL VLB ZV 
14,4,BHDV DID TPSW VRY 
15,3,BR GND WL 
16,5,DTCH HBZM HRT SDT VL 
17,4,DN DTC SDTB TG 
18,3,DDRS GDR RV 
19,3,DDR SM TBG 
20,4,DDZD RM RSD ZLW 
21,4,BGN EC STD ZVB 
22,9,GLN GS HRL KRG LUT MT ODB RB SRN 
23,10,ARN BK BZL HRLW KBD LG MDB MTN MTR SBK 
24,9,BDE EDN EGH EGHM MES SN VDL VS VSS 
25,4,CVM KMR NH SGL 
26,3,HB KRD SOG 
27,1,VK 
