hopcount,size,stations
1,2,LEDN NVP 
2,8,DVNK GV GVC HAD HFD LAA LDL VH 
3,9,APN DT GVMW HIL HLM SHL VB VST ZTM 
4,17,ASB ASD ASDL ASDZ ASS BDG BLL BSK DTCP GVM HLMS OVN RSW RTD SDM YPB ZTMO 
5,19,ALM ASHD BD BSKS DDR DVD HN HWZB LLZM MAS PMR RAI RSD RTB RTN SPTZ WD ZD ZVT 
6,26,AC ALMB ALMO ALMP ASA BGN BKL CAS DDRS DDZD DMNZ ETN GZ HNK HVS KZ LLS PMO RTZ SPTN TB UT VTN WADN ZDK ZLW 
7,36,AH AMF AMR ASDM BDPB BRN DB DRH DRON ED GS HGV HKS HLO HT HVSP KLP KRG OT PMW RB RLB RTST SDTB TBR UTM UTO UTT UTVR UTZL WAD WP WV ZL ZVB ZZS 
8,51,AHP AHZ AMFS AMPO AMRN APD ARN ASN ASSP BHV BKG BL BNK BRD BV BZL DL DR DV EDC EHV EST HNO HOR HR HTO HVL KBD KPNZ LW MDB MP MRN NDB NKK NM NS O ODB RAT SD SDT TBU UTLN UTLR VG WADT WF WM ZLSH ZV 
9,58,AHPR AKM ALMM AML APDM APDO AVAT BKF BMN BNN BSMZ BTL DEI DID DLD DMN DVC FN FWD GD GN GND GP GW HBZM HD HDE HDG HK HM HMBV HRN HTN HWD KMA KPN LWC MG NMGO NMH NML NVD OMN OST OTB PT RS RVS SKND ST SWK VNDW VS VSS WT WTV ZP ZWD 
10,47,AMRI BET BHDV BNC BP DN DRP DVN DWE EKZ EML GDG GERP GNN HDB HLG HMBH HMH HON HTNC HVSM HZE KBK LC MMLH MRB NMD NWK OBD OW RM RTA SGN SK STZ SWD TWL UTG VD VNDC VP VZ WC WH WL WZ ZH 
11,32,ANA BDM BF BN BNZ CK CL CO CPS DA DTCH EC EHS GBG GK GO GR HLGH HRT IJT KW MZ RH RHN RL RSN SDA SM STD VEM VHP WSM 
12,24,AKL BMR BR DDN DLN DTC EMNZ GDM GLN HDRZ HRL LTN LTV LUT MT MTH RV SRN STM UST WDN WFM WK WS 
13,22,APG BK BSD EMN GDR HDR HGLG HGZ HNP HRLW LG LP MTN MTR NSCH SBK TPSW UHZ VL VLB WWW ZBM 
14,19,BDE DZ DZW EDN EGH EGHM HGL KMW LDM MES SN TBG TG TL UHM VDL VRY WR ZB 
15,14,CVM ES ESK HGLO KMR KTR LEER NH ODZ RD SGL STV VDM VSV 
16,7,ATN EEM ESE HB KRD OP SOG 
17,4,GBR HMN VK WW 
18,1,ZA 
