hopcount,size,stations
1,2,DR VP 
2,3,AHPR BMN ZP 
3,6,AHP APD DV LC VD VEM 
4,10,AH AML APDO DVC GO KBK OST RL TWL WTV 
5,15,AHZ AMRI APDM DDN DVN ED EST HON LTV NM OTB UT VZ WC WH 
6,27,ASA ASB DA DB DVD EDC GD GDG HGLG KLP MAS NMGO NMH NML O RSN RVS UTLR UTM UTO UTZL WD WF WWW ZA ZL ZV 
7,41,ASDZ ASHD ASN BDG BKL BNK DID DL GV GVC HGL HGV HMN HNO HOR HT KPNZ LLS LLZM LTN MMLH MP MRN NMD NS NWK OW RAI RAT RTA RTD SHL UTT VB VHP WADT WDN WV WW WZ ZLSH 
8,42,AC AKM APN BL BN BNZ CK CPS DRON DT DTCP EHV ES ESK GN GVMW HDE HFD HGLO HR HRN KPN LAA LW MRB NVD ODZ OMN OP RS RTB RTN SDM SWK TB UTVR VG VNDW VTN WAD WL ZTMO 
9,36,BD BMR BNC BSK BTL DEI DTCH ESE FN FWD GERP GNN GP GW HDB HDG HM HMBV HTO KTR LDL LWC MG NVP RSW RTZ SKND SWD TBU UTLN VNDC WADN WT YPB ZH ZTM 
10,32,BDM BDPB BET BF BNN BP BSKS CO DRP DTC DWE ETN GBG GBR GK HLG HMBH HMH HTN HZE KW LEDN OT RHN RSD RTST SDA SK TBR TL VLB WSM 
11,23,BGN DLN DVNK EHS EMNZ GDR GZ HLGH HTNC HVL IJT MTH MZ ODB SSH STM TPSW UST VH VRY WFM WS ZLW 
12,17,AMF APG BR EMN GDM GS HGZ HIL KRG LP NSCH RB TBG UHZ VST WK ZVB 
13,22,AMFS ARN BRN BSD BZL CL DLD DZ DZW GVM HNP HRT HVS KBD MDB NKK UHM VL VSV WR ZB ZBM 
14,20,ASD ATN AVAT BHV DN HD HVSM HVSP KMW LDM LEER NDB PT RD SD STZ TG VDM VS VSS 
15,11,AKL AMPO ASS BSMZ EEM EML HLM RV ST STV WP 
16,13,ALMM ASDL BLL DMN DMNZ GR HAD HN HWZB OVN PMR SM ZD 
17,12,ALM ASSP BHDV CAS HLMS HNK KZ PMO RM SPTZ ZDK ZVT 
18,13,ALMB ALMO ALMP AMR ASDM EC GND HKS HLO PMW SPTN STD ZZS 
19,11,AMRN BKG DRH GLN HBZM HRL LUT MT SDT SRN WM 
20,10,BK BKF HRLW HWD KMA LG MTN MTR SBK SDTB 
21,12,BDE DDRS EDN EGH EGHM EKZ MES OBD SGN SN UTG VDL 
22,7,ANA CVM DDR HK KMR NH SGL 
23,7,BV DDZD HB HDRZ KRD SOG ZWD 
24,3,BRD HDR VK 
25,1,RLB 
