hopcount,size,stations
1,9,ASB ASD ASDL ASDZ ASS GVC HFD LEDN RTD 
2,24,ALM ASHD BD DDR DVD DVNK GV HLM HN HWZB LAA LDL MAS NVP PMR RAI RSD RTB RTN UT VB VH ZD ZTM 
3,43,AC AH ALMB ALMO ALMP APN ASA BGN BKL BLL CAS DB DDRS DDZD DMNZ DT ED ETN GVMW GZ HAD HLMS HNK HT HVS KLP KZ LLS OVN PMO RTZ SSH UTLR UTM UTO UTVR UTZL VST WD YPB ZDK ZLW ZTMO 
4,49,AHP AHZ AMF AMR ASDM BDG BDPB BHV BNK BRN BSK DR DRON DTCP EHV EST GS GVM HGV HIL HKS HLO HTO HVSP KRG LLZM MRN NM O PMW RB RLB RSW RTST SDM SDTB SPTZ TB UTLN UTT VG WF WP WV ZL ZV ZVB ZVT ZZS 
5,52,AHPR AMFS AMPO AMRN APD ARN ASN ASSP BKG BL BRD BSKS BTL BZL DID DL DLD DV GP HM HMBV HNO HOR HR HTN HVL KBD KPNZ LW MDB MP NDB NKK NMGO NMH NML NS ODB OTB RAT RS RVS SD SDT SPTN TBU VNDW VTN WM WT WTV ZLSH 
6,57,AKM ALMM AML APDM APDO AVAT BET BKF BNN BSMZ DEI DMN DN DRH DVC DVN FN FWD GN GND GW HBZM HD HDE HDG HMBH HMH HRN HTNC HWD HZE KMA KPN LWC MG MMLH NMD NVD OMN OST OT OW PT RM SKND ST SWK TBR VNDC VP VS VSS WADN WC WL ZP ZWD 
7,42,AMRI BHDV BMN BNC BP CK CL DRP DTCH DWE EC EHS EKZ EML GERP GNN HDB HLG HON HRT HVSM KBK LC MRB MZ OBD RH RHN SGN SK SM STD STZ SWD TWL UTG VD VZ WAD WH WZ ZH 
8,31,ANA BDM BF BMR BN BNZ BR CO DA DTC GBG GDM GK GLN GO HK HLGH HRL IJT KW LUT MT RL RSN RV SDA SRN VEM VHP WADT WSM 
9,27,BK BSD BV DDN DLN EMNZ GD GDR HDRZ HRLW LG LTN LTV MTH MTN MTR SBK STM TPSW UST VL VLB WDN WFM WK WS ZBM 
10,26,APG BDE EDC EDN EGH EGHM EMN GDG HDR HGLG HGZ HNP LDM LP MES NSCH NWK RTA SN TBG TG TL UHZ VDL VRY WWW 
11,16,AKL CPS CVM DZ DZW HGL KMR KMW KTR NH SGL UHM VSV WR WW ZB 
12,14,ATN ES ESK GR HB HGLO KRD LEER ODZ OP RD SOG STV VDM 
13,4,EEM ESE HMN VK 
14,2,GBR ZA 
