hopcount,size,stations
1,8,BDPB DDR EHV ETN GZ RSD RTD TB 
2,20,BGN DDRS DT DTCP GD GP HM HMBV HT ODB OT RTA RTB RTN SDM SHL TBR WT ZLW ZWD 
3,26,ASDL ASS BRD BTL CPS DDZD DN GDG GS GV HMBH HMH HTO HZE KRG LLZM O RB RM RSW SDTB TBU UT WADT ZBM ZVB 
4,37,AMF ARN ASA ASB ASD BET BZL DVD EC GDM GVC GVMW HN HRT KBD LAA LEDN MAS MDB MZ NM NWK PMR RLB RS RVS SDT SM STD UTLR UTM UTO UTZL VG WAD WD ZD 
5,51,AH AMFS ASDM ASDZ ASHD BHV BKL BR BSD CL DMNZ EHS EST GLN GND GVM HAD HBZM HFD HNK HOR HRL HVL HVSP KZ LDL LUT MT NKK NMH NML NS OW PMO RAI RTST RTZ RV SRN SSH TPSW UTT VB VH VS VSS WADN WC ZDK ZL ZTM 
6,47,AC AHP AHZ ASN ASSP AVAT BHDV BK BNN BSKS DL DLD DR ED HD HDE HGV HIL HKS HLM HNO HRLW HTNC HVS KPNZ LG MMLH MP MTN MTR NMD NVP OTB PMW PT RAT SBK TL VL VST VTN WV YPB ZLSH ZTMO ZV ZZS 
7,42,AHPR AKM BDE BKG BL BLL BMN BNC BSK CK DID DMN DVNK EDC EDN EGH EGHM EML GN GR HLMS HR HRN HTN HVSM KPN KTR LW MES NDB NMGO OMN OVN SN STZ SWK TG VDL WF WTV WZ ZP 
8,39,AKL AMPO APD APN BKF BMR BNZ BSMZ CVM DEI DV DVN FN FWD GERP GNN GW HDG HWZB KMR LC LTN LWC MG NH OP SGL SKND SPTZ ST SWD UTLN VD VEM VP WL WP ZH ZVT 
9,33,ALMM AML APDO BDG BDM BF BP DRP DTCH DVC DWE EKZ GK GO HB HLG HMN KBK KRD KW LDM OST RH RL SD SDA SK SOG SPTN TWL UTVR VLB WSM 
10,22,ALM AMRI APDM BNK BRN DDN DRH DTC HLGH HON IJT LTV MTH STM UST VK VRY VZ WFM WH WS ZA 
11,16,ALMB ALMO ALMP APG BV DA DB GDR HGLG HGZ LLS LP NSCH RSN UHZ WK 
12,14,DRON DZ DZW HGL HK HNP KLP MRN TBG UHM VHP WDN WR ZB 
13,14,BN ES ESK HGLO KMW LEER MRB NVD ODZ RD UTG VDM VNDW VSV 
14,8,ATN CAS EEM ESE HDB KMA STV VNDC 
15,8,AMR CO GBG GBR HLO RHN WM WW 
16,4,AMRN DLN EMNZ WWW 
17,2,EMN HWD 
18,2,OBD SGN 
19,1,ANA 
20,1,HDRZ 
21,1,HDR 
