hopcount,size,stations
1,4,ASB BKL UT UTZL 
2,20,AC AH AMF ASA ASD ASDZ ASHD DB DVD ED GD GDG HT KLP SHL UTLR UTM UTO UTVR WD 
3,43,AHP AHZ ALM AMFS APD ASDM ASS BDG BHV BNK DMNZ DR DV EDC EHV EST GV GVC HFD HLM HOR HTO HVL HVSP LLZM MRN NKK NM NS NWK O RAI RTA RTD TB UTLN UTT VB VG WADT WF ZL ZV 
4,68,AHPR ALMB ALMO ALMP AML APDM APDO APN ASDL ASN ASSP AVAT BD BLL BMN BNN BTL CPS DID DL DLD DT DTCP DVC GP GVMW HAD HD HDE HGV HM HMBV HN HNO HTN HVS HWZB KPNZ LAA LLS MP NMGO NMH NML NVP OST OTB OVN PMR PT RAT RS RTB RTN RVS SDM TBU VNDW VTN WAD WP WT WTV WV ZD ZLSH ZP ZTMO 
5,63,AKM AMPO AMRI BDPB BET BL BNC BSK CAS DMN DN DRON DVN EML ETN GN HIL HLMS HMBH HMH HNK HON HR HRN HTNC HVSM HZE KBK KPN KZ LC LDL LW MMLH NDB NMD NVD OMN OT OW PMO RM RSW RTZ SPTZ SSH STZ SWK TBR TWL VD VNDC VP VZ WADN WC WH WL WZ YPB ZDK ZTM ZVT 
6,46,ALMM AMR BN BNZ BSKS BSMZ CK CL DA DEI DTCH EC EHS FN FWD GERP GNN GO GW GZ HDB HDG HKS HLO HRT LEDN LWC MG MRB MZ PMW RH RHN RL RLB RSN RTST SKND SM SPTN ST STD SWD VEM ZH ZZS 
7,36,AMRN BDM BF BKG BMR BP BR BRD CO DDN DRH DRP DTC DVNK DWE GBG GDM GK GLN HLG HRL KW LTN LTV LUT MT RV SD SDA SK SRN VH VHP WDN WM WSM 
8,28,BK BKF BRN BSD DLN EMNZ GDR HGLG HLGH HRLW HWD IJT KMA LG MTH MTN MTR SBK STM TPSW UST VL VLB VST WFM WS ZBM ZWD 
9,25,APG BDE EDN EGH EGHM EKZ EMN GVM HGL HGZ LDM LP MES NSCH OBD SGN SN TBG TG TL UHZ UTG VDL VRY WK 
10,19,AKL ANA CVM DZ DZW ES ESK HGLO HK HNP KMR KTR NH ODZ SGL UHM VSV WR ZB 
11,13,ATN BV ESE GR HB HDRZ KMW KRD LEER OP RD SOG VDM 
12,8,BHDV EEM GBR HDR HMN STV VK WW 
13,3,GND WWW ZA 
14,2,HBZM SDT 
15,1,SDTB 
16,1,DDRS 
17,1,DDR 
18,3,DDZD RSD ZLW 
19,2,BGN ZVB 
20,4,GS KRG ODB RB 
21,4,ARN BZL KBD MDB 
22,2,VS VSS 
