hopcount,size,stations
1,2,WL ZV 
2,3,AH DTCH DVN 
3,9,AHZ DTC ED EST NM OTB UT WC WTV 
4,23,AHP ASA ASB DB DVD EDC GD GDG GDR KLP MAS NMGO NMH NML O RVS UTLR UTM UTO UTZL WD WF ZA 
5,26,AHPR ASDZ ASHD BDG BKL BNK GV GVC HMN HOR HT LLZM LTN MMLH MRN NMD NWK OW RAI RTA RTD SHL TBG UTT VB WADT 
6,25,AC APN BNZ CK CPS DT DTCP EHV GVMW HFD LAA OP RS RTB RTN SDM TB UTVR VG VNDW VP VSV VTN WAD ZTMO 
7,23,ATN BD BMR BNC BSK BTL GP HM HMBV HTO KTR LDL NVP RH RSW RTZ TBU UTLN VNDC WADN WT YPB ZTM 
8,19,BDPB BET BNN BSKS DR ETN HMBH HMH HTN HZE LEDN OT RHN RSD RTST TBR TL VLB WW 
9,16,BGN BMN DVNK EHS GZ HTNC HVL MZ ODB SSH TPSW VH VRY WWW ZLW ZP 
10,15,AMF APD BR DV GDM GS HIL KRG LC LTV RB VD VEM VST ZVB 
11,24,AMFS AML APDO ARN BRN BSD BZL CL DLD DVC GO GVM HRT HVS KBD KBK MDB NKK NS OST RL TWL VL ZBM 
12,21,AMRI APDM ASD AVAT BHV DDN DN HD HON HVSM HVSP LDM NDB PT SD STZ TG VS VSS VZ WH 
13,13,AKL AMPO ASS BSMZ DA EML HGLG HLM RSN RV ST WP ZL 
14,26,ALMM ASDL ASN BLL DL DMN DMNZ GR HAD HGL HGV HN HNO HWZB KPNZ MP OVN PMR RAT SM VHP WDN WV WZ ZD ZLSH 
15,30,AKM ALM ASSP BHDV BL BN CAS DRON ES ESK GN HDE HGLO HLMS HNK HR HRN KPN KZ LW MRB NVD ODZ OMN PMO RM SPTZ SWK ZDK ZVT 
16,28,ALMB ALMO ALMP AMR ASDM DEI EC ESE FN FWD GERP GND GNN GW HDB HDG HKS HLO LLS LWC MG PMW SKND SPTN STD SWD ZH ZZS 
17,25,AMRN BDM BF BKG BP CO DRH DRP DWE GBG GBR GK GLN HBZM HLG HRL KW LUT MT SDA SDT SK SRN WM WSM 
18,19,BK BKF DLN EMNZ HLGH HRLW HWD IJT KMA LG MTH MTN MTR SBK SDTB STM UST WFM WS 
19,19,APG BDE DDRS EDN EGH EGHM EKZ EMN HGZ LP MES NSCH OBD SGN SN UHZ UTG VDL WK 
20,13,ANA CVM DDR DZ DZW HK HNP KMR NH SGL UHM WR ZB 
21,11,BV DDZD HB HDRZ KMW KRD LEER RD SOG VDM ZWD 
22,5,BRD EEM HDR STV VK 
23,1,RLB 
