hopcount,size,stations
1,6,BL GN HGV HRN MP ZL 
2,21,AKM ALMO AMF AMFS APD BP DL GERP GNN HD HNO KPNZ LLS NS RAT SWD SWK WH WZ ZH ZLSH 
3,27,ALM ALMB APDM BDM BF BRN DLD DRON DWE EML FWD GK HDE HR HVL HVS KPN KW NKK NVD OMN OST SDA UT WD WSM WV 
4,37,ALMM ALMP AML ASD ASDZ AVAT BDG BHV BNN DB DV DVD GD GDG HDB HDG HT HVSM HVSP KBK LW MAS MRB MTH NDB PT SD STM STZ UST UTLR UTM UTVR UTZL WDN WFM WS 
5,51,AMPO AMRI APG APN ASA ASB ASS BKL BNC BNK BSMZ CO DEI DVC EHV FN GBG GV GVC GW HGL HGZ HLM HOR HTO LLZM LP LWC MG MRN NSCH NWK RAI RSN RTA RTD SHL SKND ST TB TWL UHZ UTLN UTO UTT VB VG VHP WADT WP ZP 
6,60,AC APDO ASDL ASHD BD BLL BMN BN BNZ BSK BTL CPS DA DLN DMN DMNZ DR DRP DT DTCP DZ DZW EMNZ ES ESK GP GVMW HAD HFD HGLG HGLO HLG HM HMBV HN HON HTN HWZB LAA LC LDL ODZ OVN PMR RTB RTN SDM SK TBU UHM VD VEM VNDW VTN WAD WR WT ZB ZD ZTMO 
7,41,AH ASSP BDPB BET BSKS CAS DDN EMN ESE ETN HIL HLGH HLMS HMBH HMH HNK HTNC HZE IJT KZ LEDN LEER LTN NVP OT PMO RD RH RL RSW RTZ SPTZ TBR VDM VNDC VZ WADN YPB ZDK ZTM ZVT 
8,29,AHZ AMR ASDM CL DVNK ED EEM EHS EST GBR GO GZ HKS HLO LTV MZ NM OTB PMW RHN RLB RTST SPTN SSH VH VP WC WK ZZS 
9,19,AHPR AMRN BKG BRD DRH EDC GDM HNP KLP NMGO NMH NML O RVS VST WF WM WWW ZA 
10,14,AHP BKF BSD GVM HMN HWD KMA KMW MMLH NMD OW WW ZBM ZWD 
11,11,ATN CK EKZ LDM OBD OP RS SGN STV UTG WTV 
12,7,AKL ANA BMR DVN HK KTR VSV 
13,6,BV GR HDRZ TL VLB ZV 
14,5,BHDV DID HDR TPSW VRY 
15,3,BR GND WL 
16,5,DTCH HBZM HRT SDT VL 
17,4,DN DTC SDTB TG 
18,3,DDRS GDR RV 
19,3,DDR SM TBG 
20,4,DDZD RM RSD ZLW 
21,4,BGN EC STD ZVB 
22,9,GLN GS HRL KRG LUT MT ODB RB SRN 
23,10,ARN BK BZL HRLW KBD LG MDB MTN MTR SBK 
24,9,BDE EDN EGH EGHM MES SN VDL VS VSS 
25,4,CVM KMR NH SGL 
26,3,HB KRD SOG 
27,1,VK 
