hopcount,size,stations
1,2,GZ TBU 
2,2,BD TB 
3,8,BDPB DDR EHV ETN HT OT RSD RTD 
4,21,BGN BTL DDRS DT DTCP GD GP HM HMBV HTO O ODB RTA RTB RTN SDM UT WT ZBM ZLW ZWD 
5,35,AMF ASA ASB ASD BET BRD CPS DDZD DN DVD GDG GDM GS GV HMBH HMH HZE KRG LLZM MAS NM RB RM RS RSW RVS SDTB UTLR UTM UTO UTZL VG WADT WD ZVB 
6,46,AH AMFS ARN ASDM ASDZ ASHD ASS BDG BHV BKL BSD BZL CL DMNZ EC EHS EST GVC GVMW HLM HOR HRT HVL HVSP KBD LAA LEDN MDB MZ NKK NMH NML NS NWK OW RAI RLB SDT SHL SM STD TPSW UTT WAD WC ZL 
7,59,AC AHP AHZ ASDL ASN ASSP AVAT BLL BNN BR DL DLD DR ED GLN GND GVM HAD HBZM HD HDE HFD HGV HN HNO HRL HTNC HVS HWZB KPNZ LDL LDM LUT MMLH MP MT NMD OTB OVN PMR PT RAT RTST RTZ RV SRN SSH TL VB VH VS VSS VTN WADN WV ZD ZLSH ZTM ZV 
8,50,AHPR AKL AKM BHDV BK BL BMN BNC BSKS CAS CK DID DMN EDC EML GN HIL HLMS HNK HR HRLW HRN HTN HVSM KPN KTR KZ LG LW MTN MTR NDB NMGO NVP OMN PMO SBK SPTZ STZ SWK VL VST WF WTV WZ YPB ZDK ZP ZTMO ZVT 
9,46,AMPO AMR APD BDE BMR BNZ BSK BSMZ DEI DV DVN DVNK EDN EGH EGHM FN FWD GERP GNN GR GW HDG HKS HLO LC LTN LWC MES MG OP PMW SKND SN SPTN ST SWD TG UTLN VD VDL VEM VP WL WP ZH ZZS 
10,35,ALMM AML AMRN APDO APN BDM BF BKG BP CVM DRH DRP DTCH DVC DWE GK GO HLG HMN KBK KMR KW NH OST RH RL SD SDA SGL SK TWL UTVR VLB WM WSM 
11,26,ALM AMRI APDM BKF BNK BRN DDN DTC HB HLGH HON HWD IJT KMA KRD LTV MTH SOG STM UST VRY VZ WFM WH WS ZA 
12,20,ALMB ALMO ALMP APG DA DB EKZ GDR HGLG HGZ LLS LP NSCH OBD RSN SGN UHZ UTG VK WK 
13,15,ANA DRON DZ DZW HGL HK HNP KLP MRN TBG UHM VHP WDN WR ZB 
14,15,BN BV ES ESK HDRZ HGLO KMW LEER MRB NVD ODZ RD VDM VNDW VSV 
15,7,ATN EEM ESE HDB HDR STV VNDC 
16,5,CO GBG GBR RHN WW 
17,3,DLN EMNZ WWW 
18,1,EMN 
