hopcount,size,stations
1,7,BD BGN DDR ETN ODB RTD ZLW 
2,19,BDPB DDRS DDZD DT DTCP EHV GD GS GZ KRG RB RTA RTB RTN SDM SHL TB ZVB ZWD 
3,24,ARN ASB ASD ASDL ASDZ ASS BRD BZL CPS GDG GP GV HM HMBV HT KBD LLZM MDB OT RSW SDTB TBR WADT WT 
4,27,ASHD BTL DN DVD GVC GVMW HMBH HMH HN HTO HZE LAA LEDN NWK O PMR RAI RLB RM SDT TBU VS VSS WAD WD ZBM ZD 
5,31,ASA BET BKL DMNZ EC GND GVM HAD HBZM HFD HNK HRT KZ LDL MZ NM PMO RS RTST RTZ RVS SM SSH STD VB VG VH VTN WADN ZDK ZTM 
6,28,AC AH ASDM BHDV BR BSKS EHS EST GLN HIL HKS HLM HRL LUT MT NMH NML NVP OW PMW RV SRN UTT VST WC YPB ZTMO ZZS 
7,24,AHP AHZ ASSP BK BKG BLL BSK DR DVNK ED GR HLMS HRLW LG MMLH MTN MTR NMD OTB OVN SBK UTLR VL ZV 
8,24,AHPR AKL APN BDE BKF BMN CK DID DMN EDC EDN EGH EGHM HWZB MES NMGO SN SPTZ TG VDL WF WTV ZP ZVT 
9,18,APD BDG BMR CVM DV DVN EKZ KMR LC LDM LTN NH SGL SPTN VD VEM VP WL 
10,16,AML APDO BSD DRH DTCH DVC GO HB KBK KRD OST RH RL SOG TWL VLB 
11,12,AMRI APDM BV DDN DTC GDM HON LTV VK VRY VZ WH 
12,7,CL DA GDR HGLG HK RSN TPSW 
13,7,HGL HTNC TBG TL UTG VHP WDN 
14,12,BN CAS ES ESK HGLO HTN KMA KTR MRB NVD ODZ VSV 
15,8,AMR ATN ESE HDB HLO OP UTLN WM 
16,7,AMRN CO GBG GBR HMN UTVR WW 
17,7,BNK DLN EMNZ HWD UT WWW ZA 
18,9,AMF DB EMN MAS OBD SGN UTM UTO UTZL 
19,11,AMFS ANA BHV HOR HVL HVSP KLP MRN NKK NS ZL 
20,18,ASN AVAT BNN DL DLD HD HDE HDRZ HGV HNO HVS KPNZ MP PT RAT VNDW WV ZLSH 
21,17,AKM BL BNC EML GN HDR HR HRN HVSM KPN LW NDB OMN STZ SWK VNDC WZ 
22,18,AMPO BNZ BSMZ DEI FN FWD GERP GNN GW HDG LWC MG RHN SKND ST SWD WP ZH 
23,13,ALMM BDM BF BP DRP DWE GK HLG KW SD SDA SK WSM 
24,9,ALM BRN HLGH IJT MTH STM UST WFM WS 
25,10,ALMB ALMO ALMP APG HGZ LLS LP NSCH UHZ WK 
26,7,DRON DZ DZW HNP UHM WR ZB 
27,4,KMW LEER RD VDM 
28,2,EEM STV 
