hopcount,size,stations
1,2,BSMZ HVS 
2,4,AMF BRN HVSP NDB 
3,12,AMFS AMPO APD DV HOR HVL NKK NS SD UTO WP ZL 
4,26,AC ALMM AML APDM APDO ASN AVAT BHV BNN DL DMN DMNZ DVC HD HDE HGV HNO MP OST PT RAT ST UT WV ZLSH ZP 
5,37,AKM ALM AMRI ASSP BL BMN BNC DB DVD EML GD GDG GN HON HR HRN HT KBK KLP KPN LC LW MAS NVD OMN STZ SWK TWL UTLR UTM UTVR UTZL VD VZ WD WH WZ 
6,50,ALMB ALMO ALMP ASA ASB ASDM ASDZ BDG BKL BN BNK BNZ DA DEI DLD EHV FN FWD GERP GNN GO GV GVC GW HDB HDG HTO LLS LLZM LWC MG MRB MRN NWK O RAI RL RSN RTA RTD SKND SWD TB UTLN UTT VB VEM VG WADT ZH 
7,45,APN ASD ASHD BD BDM BF BP BTL CO CPS DDN DRON DRP DT DTCP DWE GBG GK GP GVMW HLG HM HMBV HTN KW LAA LTN LTV RS RTB RTN RVS SDA SDM SHL SK TBU VHP VNDW VTN WAD WDN WSM WT ZTMO 
8,37,ASS BDPB BET BSK DLN DN EDC EMNZ ETN HFD HGLG HLGH HLM HMBH HMH HTNC HZE IJT KPNZ LDL LEDN MTH OT OW RM RSW RTZ STM TBR UST VNDC WADN WFM WS WWW YPB ZTM 
9,32,APG ASDL BLL BSKS CL DVNK EC ED EHS EMN GZ HAD HGL HGZ HN HRT HWZB LP MZ NSCH NVP OVN PMR RHN RLB RTST SM STD UHZ WK WW ZD 
10,30,AH BRD CAS DZ DZW ES ESK GDM GLN HGLO HIL HLMS HNK HNP HRL KZ LUT MT ODZ PMO SPTZ SRN SSH UHM VST WF WR ZB ZDK ZVT 
11,31,AHP AHZ AMR BK BSD DR ESE EST GVM HKS HLO HRLW KMW LEER LG MTN MTR NM OTB PMW RD SBK SPTN TPSW VDM VH WC ZBM ZV ZWD ZZS 
12,22,AHPR AMRN BDE BKG DID DRH EDN EEM EGH EGHM GBR LDM MES NMGO NMH NML SN STV TL VDL WM WTV 
13,14,AKL BKF CVM DVN HWD KMA KMR KTR MMLH NH NMD SGL VP WL 
14,12,CK DTCH EKZ GR HB KRD OBD OP RH SGN SOG UTG 
15,7,ANA BHDV BMR DTC HK HMN VK 
16,6,BV GDR GND HDRZ VLB ZA 
17,5,HBZM HDR SDT TBG VRY 
18,3,BR SDTB VSV 
19,3,ATN DDRS VL 
20,2,DDR TG 
21,4,DDZD RSD RV ZLW 
22,2,BGN ZVB 
23,4,GS KRG ODB RB 
24,4,ARN BZL KBD MDB 
25,2,VS VSS 
