hopcount,size,stations
1,2,DTCH GDR 
2,2,TBG WL 
3,2,DID VSV 
4,2,ATN ZV 
5,3,AH DVN WW 
6,9,AHZ ED EST NM OTB UT WC WTV WWW 
7,23,AHP ASA ASB DB DVD EDC GD GDG KLP LTV MAS NMGO NMH NML O RVS UTLR UTM UTO UTZL WD WF ZA 
8,26,AHPR ASDZ ASHD BDG BKL BNK GV GVC HMN HOR HT LLZM LTN MMLH MRN NMD NWK OW RAI RL RTA RTD SHL UTT VB WADT 
9,25,AC APN BNZ CK CPS DT DTCP EHV GVMW HFD LAA OP RS RTB RTN SDM TB UTVR VD VG VNDW VP VTN WAD ZTMO 
10,22,BD BMR BNC BSK BTL GP HM HMBV HTO KTR LDL NVP RH RSW RTZ TBU UTLN VNDC WADN WT YPB ZTM 
11,18,BDPB BET BNN BSKS DR ETN HMBH HMH HTN HZE LEDN OT RHN RSD RTST TBR TL VLB 
12,15,BGN BMN DVNK EHS GZ HTNC HVL MZ ODB SSH TPSW VH VRY ZLW ZP 
13,13,AMF APD BR DV GDM GS HIL KRG LC RB VEM VST ZVB 
14,23,AMFS AML APDO ARN BRN BSD BZL CL DLD DVC GO GVM HRT HVS KBD KBK MDB NKK NS OST TWL VL ZBM 
15,21,AMRI APDM ASD AVAT BHV DDN DN HD HON HVSM HVSP LDM NDB PT SD STZ TG VS VSS VZ WH 
16,13,AKL AMPO ASS BSMZ DA EML HGLG HLM RSN RV ST WP ZL 
17,26,ALMM ASDL ASN BLL DL DMN DMNZ GR HAD HGL HGV HN HNO HWZB KPNZ MP OVN PMR RAT SM VHP WDN WV WZ ZD ZLSH 
18,30,AKM ALM ASSP BHDV BL BN CAS DRON ES ESK GN HDE HGLO HLMS HNK HR HRN KPN KZ LW MRB NVD ODZ OMN PMO RM SPTZ SWK ZDK ZVT 
19,28,ALMB ALMO ALMP AMR ASDM DEI EC ESE FN FWD GERP GND GNN GW HDB HDG HKS HLO LLS LWC MG PMW SKND SPTN STD SWD ZH ZZS 
20,25,AMRN BDM BF BKG BP CO DRH DRP DWE GBG GBR GK GLN HBZM HLG HRL KW LUT MT SDA SDT SK SRN WM WSM 
21,19,BK BKF DLN EMNZ HLGH HRLW HWD IJT KMA LG MTH MTN MTR SBK SDTB STM UST WFM WS 
22,19,APG BDE DDRS EDN EGH EGHM EKZ EMN HGZ LP MES NSCH OBD SGN SN UHZ UTG VDL WK 
23,13,ANA CVM DDR DZ DZW HK HNP KMR NH SGL UHM WR ZB 
24,11,BV DDZD HB HDRZ KMW KRD LEER RD SOG VDM ZWD 
25,5,BRD EEM HDR STV VK 
26,1,RLB 
