hopcount,size,stations
1,2,LAA VST 
2,3,DVNK GV GVC 
3,6,DT GD GVMW LEDN VB ZTM 
4,15,ASD DTCP GDG HAD HFD LDL NWK RSW RTD SDM SHL SSH VH YPB ZTMO 
5,15,APN ASB ASDL ASDZ ASS BD DDR HIL HLM LLZM NVP RSD RTA RTB RTN 
6,22,ALM ASHD BDG BGN BLL BSK CPS DDRS DDZD DVD EHV ETN GZ HLMS HN OVN PMR RAI RTZ TB ZD ZLW 
7,31,AC ALMB ALMO ALMP ASA BDPB BSKS DMNZ GP GS HM HMBV HNK HVS HWZB KRG KZ LLS OT PMO RB RLB RTST SDTB SPTZ TBR WD WT ZDK ZVB ZVT 
8,26,AMF ARN ASDM BKL BRD BTL BZL DN DRON HKS HMBH HMH HZE KBD MDB ODB PMW RM SDT SPTN TBU UT VTN WADN WP ZZS 
9,36,AH AMFS AMPO APD ASSP BET BKG DB DRH DV EC ED GND HBZM HRT HT HVL KLP KPNZ MAS MZ NDB NKK NS SM STD UTM UTO UTT UTVR UTZL VS VSS WAD ZL ZWD 
10,52,AHP AHZ ALMM AML APDM APDO ASN AVAT BHDV BHV BKF BNK BNN BR BSMZ BV DL DMN DR DVC EDC EHS EST GLN HD HDE HGV HNO HOR HRL HTO HVSP LUT MP MRN MT NM O OST PT RAT RV SRN UTLN UTLR VG WADT WF WV ZLSH ZP ZV 
11,45,AHPR AKM AMRI BK BL BMN BNC DID DLD EKZ EML GN GR HK HON HR HRLW HRN HTN HVSM KBK KPN LC LG LW MTN MTR NMGO NMH NML NVD OMN OTB RS RVS SBK SWK TWL VD VL VNDW VZ WH WTV WZ 
12,41,AKL BDE BN BNZ DA DEI DVN EDN EGH EGHM FN FWD GERP GNN GO GW HDB HDG HTNC LWC MES MG MMLH MRB NMD OW RL RSN SKND SN STZ SWD TG UTG VDL VEM VNDC VP WC WL ZH 
13,31,BDM BF BP CAS CK CL CO CVM DDN DRP DTCH DWE GBG GK HLG KMA KMR KW LDM LTN LTV NH RH RHN SDA SGL SK ST VHP WDN WSM 
14,21,AMR BMR BSD DLN DTC EMNZ GDM HB HGLG HLGH HLO IJT KRD MTH SD SOG STM UST WFM WM WS 
15,15,AMRN APG BRN EMN GDR HGL HGZ LP NSCH TPSW UHZ VK VLB WK ZBM 
16,14,DZ DZW ES ESK HGLO HNP HWD ODZ TBG TL UHM VRY WR ZB 
17,9,ESE KMW KTR LEER OBD RD SGN VDM VSV 
18,6,ANA ATN EEM GBR OP STV 
19,3,HDRZ HMN WW 
20,3,HDR WWW ZA 
