hopcount,size,stations
1,6,ALM ASB ASD DVD RAI SHL 
2,16,ALMB ALMO ALMP ASA ASHD ASS DMNZ GVC HFD HLM HVS LEDN LLS MAS RTD UT 
3,44,AC AH AMF ASDL ASDM BKL BLL BRN DB DDR DRON DVNK ED GD GDG GV HAD HGV HN HT HVSP HWZB KLP LAA LDL NVP OVN PMR RSD RTB RTN UTLR UTM UTO UTVR UTZL VB VH WD WP WV ZD ZL ZTM 
4,62,AHP AHZ AMFS AMPO APD APN ASN ASSP BDG BGN BHV BL BNK CAS DDRS DDZD DL DR DT DV EHV EST GVMW HIL HLMS HNK HNO HOR HR HTO HVL KPNZ KZ LW MP MRN NDB NKK NM NS NWK O PMO RAT RTA RTZ SD SPTZ SSH TB UTLN UTT VG VST WF YPB ZDK ZLSH ZLW ZTMO ZV ZVT 
5,70,AHPR AKM ALMM AML AMR APDM APDO AVAT BD BDPB BNN BSK BSMZ BTL CPS DEI DID DLD DMN DTCP DVC FN FWD GN GP GS GVM GW HD HDE HDG HKS HLO HM HMBV HRN HTN KPN KRG LLZM LWC MG NMGO NMH NML NVD OMN OST OTB PMW PT RB RLB RS RSW RTST RVS SDM SKND SPTN ST SWK TBU VNDW VTN WT WTV ZP ZVB ZZS 
6,54,AMRI AMRN ARN BET BKG BMN BNC BP BRD BSKS BZL DN DRH DRP DVN DWE EML ETN GERP GNN HDB HLG HMBH HMH HON HTNC HVSM HZE KBD KBK LC MDB MMLH MRB NMD ODB OT OW RM SK STZ SWD TBR TWL VD VNDC VP VZ WC WH WL WM WZ ZH 
7,37,BDM BF BKF BN BNZ CK CL CO DA DTCH EC EHS GBG GK GO GZ HLGH HRT HWD IJT KMA KW MZ RH RHN RL RSN SDA SM STD VEM VHP VS VSS WADN WSM ZWD 
8,27,BMR BR DDN DLN DTC EKZ EMNZ GDM GLN HRL LTN LTV LUT MT MTH OBD RV SGN SRN STM UST UTG WAD WDN WFM WK WS 
9,25,ANA APG BK BSD EDC EMN GDR HGLG HGZ HK HNP HRLW LG LP MTN MTR NSCH SBK TPSW UHZ VL VLB WADT WWW ZBM 
10,22,BDE BV DZ DZW EDN EGH EGHM HDRZ HGL KMW LDM MES SN TBG TG TL UHM VDL VRY WR WW ZB 
11,16,AKL CVM ES ESK HDR HGLO KMR KTR LEER NH ODZ RD SGL STV VDM VSV 
12,8,ATN EEM ESE GR HB KRD OP SOG 
13,4,BHDV GBR HMN VK 
14,2,GND ZA 
15,2,HBZM SDT 
16,1,SDTB 
