hopcount,size,stations
1,8,ASA ASD ASDZ ASHD DVD MAS SHL UT 
2,26,AC AH ALM ASDM ASS BKL DB DMNZ ED GD GDG GVC HFD HLM HT HVS KLP LEDN RAI RTD UTLR UTM UTO UTVR UTZL WD 
3,50,AHP AHZ ALMB ALMO ALMP AMF ASDL ASSP BDG BHV BLL BNK BRN DDR DR DVNK EDC EHV EST GV HAD HN HTO HVSP HWZB LAA LDL LLS LLZM MRN NM NVP NWK O OVN PMR RSD RTA RTB TB UTLN UTT VB VG WADT WF WP ZD ZTM ZV 
4,59,AHPR AMFS AMPO APD APN BD BGN BMN BTL CAS CPS DDZD DID DLD DMN DRON DT DV GP GVMW HGV HIL HLMS HM HMBV HNK HOR HTN HVL KZ NDB NKK NMGO NMH NML NS OTB PMO RS RTN RTZ RVS SD SPTZ SSH TBU VNDW VST VTN WAD WT WTV WV YPB ZDK ZL ZLW ZTMO ZVT 
5,62,ALMM AML AMR APDM APDO ASN AVAT BDPB BET BL BNN BSK BSMZ DL DN DTCP DVC DVN ETN GS GVM HD HDE HKS HLO HMBH HMH HNO HR HTNC HZE KPNZ KRG LW MMLH MP NMD OST OT OW PMW PT RAT RB RLB RM RSW RTST SDM SPTN ST TBR VH VNDC VP WADN WC WL ZLSH ZP ZVB ZZS 
6,51,AKM AMRI AMRN ARN BKG BNC BRD BSKS BZL CK CL DEI DRH DTCH EC EHS EML FN FWD GN GW GZ HDG HON HRN HRT HVSM KBD KBK KPN LC LWC MDB MG MZ NVD ODB OMN RH RHN SKND SM STD STZ SWK TWL VD VZ WH WM WZ 
7,34,BKF BMR BN BNZ BP BR DA DRP DTC DWE GDM GERP GLN GNN GO HDB HLG HRL HWD KMA LUT MRB MT RL RSN RV SK SRN SWD VEM VS VSS ZH ZWD 
8,31,BDM BF BK BSD CO DDN EKZ GBG GDR GK HLGH HRLW IJT KW LG LTN LTV MTN MTR OBD SBK SDA SGN TPSW UTG VHP VL VLB WDN WSM ZBM 
9,24,ANA BDE DLN EDN EGH EGHM EMNZ HGLG HK LDM MES MTH SN STM TBG TG TL UST VDL VRY WFM WK WS WWW 
10,18,AKL APG BV CVM EMN HDRZ HGL HGZ HNP KMR KTR LP NH NSCH SGL UHZ VSV WW 
11,17,ATN DZ DZW ES ESK GR HB HDR HGLO KMW KRD ODZ OP SOG UHM WR ZB 
12,8,BHDV ESE HMN LEER RD STV VDM VK 
13,4,EEM GBR GND ZA 
14,2,HBZM SDT 
15,1,SDTB 
16,1,DDRS 
